# ref_id x y z occupancy n_extra
635239 69.50839817 3.61396902 -33.87731472 2 1
635526 5.38691339 -5.34374242 -32.06920559 2 1
635529 7.11494038 -7.09064439 -32.13240619 2 1
635534 12.58791301 -5.45957692 -32.13798417 2 1
635535 12.63895769 -7.21835913 -30.43671562 2 1
635615 12.61530464 -3.46709475 -30.44061928 2 1
635670 62.37701562 -1.77769329 -32.10548355 2 1
635671 62.42932184 -3.51297590 -30.32579061 2 1
635672 60.55060916 -1.78605859 -30.41277363 2 1
635673 64.17752622 -3.48094101 -32.10454538 2 1
635674 65.91240473 -1.67126757 -32.23258011 2 1
635675 66.06601247 -3.45416590 -30.38229681 2 1
635680 67.76167741 -1.76982431 -30.31886409 2 1
635757 67.72376532 -0.02177957 -32.20743068 2 1
635758 69.52209326 1.89169945 -32.24675516 2 1
635759 69.58819737 0.03125081 -30.37082419 2 1
636032 53.62236176 -12.54402260 -26.88377575 2 1
636108 56.98674584 -8.89737163 -26.81065126 2 1
636116 64.37680190 -8.91966594 -26.80845960 2 1
636128 3.58305911 -5.35665748 -26.79399084 2 1
636136 10.73959080 -5.33749723 -26.83843384 2 1
636190 62.49627648 -5.30935920 -28.62987406 2 1
636191 62.65672346 -7.16736028 -26.74695725 2 1
636194 66.08344744 -5.28904097 -28.65904043 2 1
636195 66.11446318 -7.04308847 -26.80689426 2 1
636196 64.31383537 -5.33378767 -26.81226905 2 1
636269 60.56845399 -3.56209630 -28.65967149 2 1
636273 64.24044799 -3.47200777 -28.64858014 2 1
636278 69.58701745 -1.74772509 -28.56668745 2 1
636279 69.71918134 -3.55894989 -26.79105888 2 1
636280 67.80948421 -1.84232316 -26.88099993 2 1
636620 31.98674365 -12.40331750 -23.16730022 2 1
636622 35.75196133 -12.48733117 -23.21487196 2 1
636624 39.23497082 -12.54080074 -23.25055511 2 1
636628 46.46616299 -12.39980177 -23.21163083 2 1
636634 57.14239815 -12.40704943 -23.16839517 2 1
636636 60.70446684 -12.33354599 -23.23267432 2 1
636675 30.38427367 -10.70713981 -23.26325326 2 1
636681 35.76732015 -10.79611731 -24.95078717 2 1
636688 39.20654689 -8.85324990 -23.09919864 2 1
636689 42.86634037 -10.81318491 -24.85950545 2 1
636710 62.58648959 -8.99852164 -24.99704736 2 1
636712 60.80546818 -8.90612814 -23.17327436 2 1
636714 66.09652845 -8.89359278 -24.95017422 2 1
636775 48.18772513 -7.22083988 -23.11915359 2 1
636786 58.90720977 -5.33762866 -25.10265642 2 1
636787 58.85314606 -7.01907287 -23.21756184 2 1
636788 57.02315862 -5.32155756 -23.28472471 2 1
636789 60.69595917 -7.05575409 -25.04863073 2 1
636793 64.22961350 -7.17600268 -25.00682296 2 1
636798 69.67494010 -5.33579896 -25.05508900 2 1
636799 69.60262781 -7.05483529 -23.08589199 2 1
636800 67.90626692 -5.26026545 -23.32775806 2 1
636816 10.60345964 -1.80121979 -23.34887262 2 1
636862 55.20438813 -1.85486021 -25.01731497 2 1
636863 55.23828569 -3.60247770 -23.18419920 2 1
636865 56.94177392 -3.53541000 -25.10648301 2 1
636877 67.77490385 -3.58255399 -24.96528629 2 1
636883 1.82290704 -0.08496477 -23.14265910 2 1
637236 60.61228094 -12.29943191 -19.50970472 2 1
637254 12.41760007 -8.88165059 -21.47850585 2 1
637277 32.00195266 -10.69383853 -21.37681603 2 1
637282 37.48901246 -8.96950610 -21.42470183 2 1
637285 39.24414416 -10.75489855 -21.44851768 2 1
637288 39.29495382 -8.88186419 -19.62547214 2 1
637296 46.40570756 -8.82175370 -19.59307107 2 1
637306 58.87808034 -8.98477873 -21.50994472 2 1
637307 58.79771594 -10.73252841 -19.48507865 2 1
637308 57.03469435 -8.88368588 -19.56278552 2 1
637309 60.64328609 -10.74080457 -21.43705226 2 1
637310 62.50314673 -8.90296803 -21.34670395 2 1
637311 62.46520539 -10.58021897 -19.62410505 2 1
637313 64.30671731 -10.67309667 -21.30462607 3 2
637314 66.11336377 -8.87818241 -21.47775980 4 3
637323 1.74818503 -7.16858647 -19.68169985 2 1
637363 37.57484321 -7.12380313 -19.52664994 2 1
637371 44.71172394 -7.06850675 -19.71819292 2 1
637373 46.43944582 -7.12358108 -21.49421126 2 1
637377 50.07189835 -7.12326948 -21.35522884 2 1
637381 53.63279942 -7.13214210 -21.48441037 2 1
637383 55.35499815 -7.19666442 -19.68834210 2 1
637384 53.59016083 -5.44642186 -19.58941927 2 1
637385 57.18451255 -7.19236719 -21.44592577 2 1
637393 64.23951489 -7.00582862 -21.47223702 2 1
637395 66.06199985 -7.12321115 -19.62686682 2 1
637397 67.79938189 -7.05539868 -21.39035622 3 2
637398 69.66036194 -5.26403144 -21.38349166 2 1
637400 67.78525751 -5.33723675 -19.63749983 2 1
637411 8.96225110 -3.52238791 -19.50726244 2 1
637479 69.51408155 -3.57586009 -19.56359675 2 1
637489 7.10578336 -0.02359146 -21.56492346 2 1
637492 7.20207509 1.71012077 -19.61871380 2 1
637493 10.61361821 -0.09971249 -21.49828671 2 1
637559 69.52877022 0.08293440 -19.68424099 2 1
637643 1.68418075 7.10416362 -19.70164311 2 1
637892 42.80619546 -8.87412303 -16.14036531 2 1
637899 51.79473642 -10.76549372 -16.10585329 2 1
637902 55.30494041 -8.81512775 -17.73336812 2 1
637908 57.01013811 -8.93586786 -15.99593337 2 1
637909 60.62281149 -10.64231277 -17.82809908 2 1
637915 66.05807889 -10.50626190 -16.07497871 2 1
637926 5.24124736 -5.33742832 -17.77284488 2 1
637965 39.24259784 -7.21143215 -17.73210053 2 1
637967 41.12839670 -7.17411835 -16.11590303 2 1
637970 44.64694156 -5.25124801 -17.82499518 2 1
637974 48.25090275 -5.27789266 -17.84715174 2 1
637979 51.71178378 -7.05105751 -16.08175500 2 1
637980 49.94983732 -5.27910245 -16.11670097 2 1
637981 53.50039326 -7.07030963 -17.64099005 2 1
637986 58.76401268 -5.42793471 -17.81064260 2 1
637990 62.27478028 -5.38765481 -17.79361343 2 1
637991 62.42260289 -7.13272208 -16.14346934 2 1
637993 64.25310083 -7.16046238 -17.87570506 2 1
638001 -0.02551292 -3.44770509 -17.80657387 2 1
638010 8.90326045 -1.65906225 -17.81229741 2 1
638061 53.48280179 -3.59991405 -17.83267004 2 1
638075 65.93077380 -3.38092001 -16.12336819 2 1
638076 64.11067838 -1.78488654 -16.08788378 2 1
638077 67.85358974 -3.57553726 -17.85620849 2 1
638078 69.56916739 -1.84407131 -17.82021456 2 1
638081 -0.03808130 -0.03729315 -17.88971769 2 1
638157 67.78349882 0.10920695 -17.81054224 2 1
638158 69.60167181 1.80702413 -17.82899228 2 1
638163 1.74399976 3.57098709 -16.15938912 2 1
638165 3.56237941 3.52112901 -17.79497918 2 1
638321 -0.09082110 10.63210637 -17.92813559 2 1
638494 48.15445774 -8.85502707 -14.36987159 2 1
638508 57.10836408 -8.87820166 -12.34780462 2 1
638514 65.98531632 -8.90306856 -14.16035716 2 1
638569 42.85827113 -7.21831515 -14.22374312 2 1
638571 44.66524471 -7.15031752 -12.48763828 2 1
638575 48.17913436 -7.09713257 -12.49520361 2 1
638579 51.72257651 -6.97845034 -12.41463822 2 1
638581 53.42940491 -6.97015923 -14.24261444 2 1
638585 57.04879901 -7.16347230 -14.22063705 2 1
638588 57.14870256 -5.35332057 -12.49282188 2 1
638590 62.38390377 -5.38150236 -14.34730417 2 1
638595 65.98036279 -7.09818512 -12.26030231 2 1
638600 67.64843317 -5.25532125 -12.45263534 2 1
638603 1.79599210 -3.53956811 -12.33411720 2 1
638657 49.88969194 -3.57319798 -14.31930277 2 1
638665 57.03721220 -3.63079976 -14.19016129 2 1
638674 65.89820660 -1.77346722 -14.32478195 2 1
638675 65.97791680 -3.52110470 -12.45501460 2 1
638676 64.20812879 -1.84344584 -12.31721982 2 1
638680 67.87725297 -1.76339891 -12.47843584 2 1
638753 64.22940795 -0.05266549 -14.30049856 2 1
638758 69.49748084 1.75370503 -14.32478944 2 1
638761 0.01037801 3.65088743 -14.29036257 2 1
638844 0.15414011 9.02373659 -12.60455051 2 1
638845 3.46633763 7.02782522 -14.32713841 2 1
638847 5.24669011 7.18574165 -12.58145113 2 1
638852 7.01382816 8.90628121 -12.58810099 2 1
638927 5.33935070 10.76981230 -12.72381144 2 1
639117 67.71973047 -10.70228873 -10.60906202 2 1
639120 67.79602284 -8.93279413 -8.83650492 2 1
639174 48.16436099 -5.30699425 -10.76726074 2 1
639182 55.45723060 -5.38535613 -10.66011283 2 1
639253 46.48579049 -3.53041484 -10.78350986 2 1
639258 51.70169253 -1.80041670 -10.71281879 2 1
639259 51.75678753 -3.50931151 -8.95087803 2 1
639261 53.62127576 -3.53585657 -10.63358836 2 1
639267 58.92847919 -3.55883718 -8.92543761 2 1
639268 57.00728913 -1.65520230 -9.06441367 2 1
639270 62.46980667 -1.81623751 -10.74182489 2 1
639276 64.22547111 -1.81017377 -8.85807549 2 1
639279 69.59410041 -3.53919386 -8.99892360 2 1
639280 67.82957020 -1.75097671 -8.91478456 2 1
639339 51.82232960 0.01757971 -8.92088608 2 1
639340 49.93385793 1.81428145 -8.85699653 2 1
639343 55.31553246 -0.04893471 -8.88281440 2 1
639351 62.41361888 0.02902620 -8.89183236 2 1
639357 67.80116472 0.00250088 -10.75679201 2 1
639521 0.04861598 10.75191746 -10.76073649 2 1
639540 14.35164438 12.69194974 -8.84933817 2 1
639782 55.29460374 -5.31027776 -7.05874665 2 1
639784 53.55312691 -5.21127339 -5.35639888 2 1
639786 58.91878628 -5.21610151 -7.10888330 2 1
639798 69.56760317 -5.38149862 -7.12689448 2 1
639854 48.09460719 -1.70824331 -7.12115782 2 1
639857 49.94154119 -3.55899347 -7.20273705 2 1
639859 51.76415808 -3.54961456 -5.28600682 2 1
639862 55.35405782 -1.78742203 -7.05720364 2 1
639872 60.76732704 -1.74571758 -5.36059436 2 1
639874 66.02291861 -1.78161495 -7.04376043 2 1
639878 69.60057838 -1.79872830 -7.11915241 2 1
639879 69.54558895 -3.54325407 -5.34540042 2 1
639885 3.51068151 0.09757691 -7.33040522 2 1
639892 7.11034524 1.78806296 -5.43019752 2 1
639933 46.43999851 0.11957081 -7.12145328 2 1
639936 46.39564786 1.92309702 -5.26572699 2 1
639939 51.70706883 0.01487921 -5.35969622 2 1
639940 49.98602998 1.87388611 -5.25233079 2 1
639955 66.01441456 0.03542095 -5.41102153 2 1
639956 64.20171077 1.79621250 -5.33284379 2 1
639959 69.53827926 -0.01423592 -5.31038051 2 1
639963 1.76430219 3.51073587 -5.44745349 2 1
639978 15.99019197 5.50227646 -7.06962095 2 1
640123 1.88715360 10.70433691 -5.41681087 2 1
640128 3.57640438 12.62932269 -5.43492155 2 1
640324 -0.11931691 -5.28496801 -1.85528360 2 1
640378 51.81542921 -5.25240915 -3.59247547 2 1
640456 46.45764211 -1.75884923 -1.79975799 2 1
640459 51.73711146 -3.47049818 -1.88707562 2 1
640463 55.34087567 -3.45318280 -1.87560108 2 1
640466 58.91711488 -1.61549918 -3.68860727 2 1
640478 69.59064272 -1.78387457 -3.46121516 2 1
640479 69.65964184 -3.54983682 -1.73240283 2 1
640480 67.77717048 -1.71022196 -1.66954738 2 1
640486 5.21544479 1.67562614 -3.54969254 2 1
640533 46.38646253 0.10466706 -3.57906220 2 1
640537 49.85750088 0.04574179 -3.63255618 2 1
640539 51.84267403 -0.07857867 -1.78793372 2 1
640541 53.50825762 -0.07798849 -3.58495653 2 1
640554 65.93972300 1.75566919 -3.47769269 2 1
640558 69.50982970 1.68369026 -3.51447045 2 1
640560 67.83209108 1.85172416 -1.56741255 2 1
640567 5.27265945 3.55493204 -1.93199461 2 1
640572 7.13564605 5.23494988 -1.92909491 2 1
640613 46.46978300 3.52553972 -3.52442748 2 1
640615 48.30788556 3.43010172 -1.72103402 2 1
640636 64.15753284 5.39440077 -1.68327224 2 1
640640 67.68460094 5.34585611 -1.73676959 2 1
640641 -0.03454088 7.23026539 -3.61317263 2 1
640642 1.85919269 9.05111100 -3.57995674 2 1
640644 -0.04680031 8.89756042 -1.80174142 2 1
640656 10.58779890 8.90438997 -1.84420139 2 1
640721 -0.03863227 10.85153595 -3.59657655 2 1
640724 -0.12133118 12.53512889 -1.82449651 2 1
641001 0.10731391 -3.42523446 -0.12345743 2 1
641054 48.29663799 -1.74514275 -0.00109969 2 1
641058 51.76633376 -1.81143782 0.10205698 2 1
641060 50.05306706 -1.80546830 1.86303185 2 1
641064 53.65020168 -1.73980173 1.85353157 2 1
641068 57.14825496 -1.69314378 1.77334821 2 1
641088 3.47026720 1.80007615 1.75230567 2 1
641134 48.33226669 1.84260471 0.00230520 2 1
641140 49.94152718 1.81365233 1.96589163 2 1
641145 57.00306539 0.15911200 -0.11561401 2 1
641150 62.51941264 1.75474102 0.05258782 2 1
641157 67.77377727 -0.07544976 -0.00794648 2 1
641159 69.58571782 0.02494933 1.77532852 2 1
641165 3.53874376 3.62139728 -0.05967813 2 1
641166 5.23158606 5.27831298 -0.01708609 2 1
641235 66.07913954 3.54850588 1.80242315 2 1
641237 67.68655400 3.64034372 0.11052815 2 1
641239 69.46359780 3.56171314 1.73209808 2 1
641253 10.68597876 7.10364092 0.08956234 2 1
641326 5.35160868 12.33241505 0.00842001 2 1
641601 -0.01595313 -3.42437407 3.68766462 2 1
641676 64.34254659 -1.75544321 5.29288355 2 1
641681 -0.04155591 0.04496206 3.55036802 2 1
641738 51.84283598 1.88604640 3.71388777 2 1
641743 55.44651172 0.02838659 5.36676223 2 1
641751 62.43522328 0.03496746 5.48896212 2 1
641819 51.77716755 3.70066060 5.39506652 2 1
641823 55.40483253 3.46508607 5.42391572 2 1
641825 57.23285836 3.57927302 3.71161300 2 1
641829 60.69957672 3.48737566 3.53410012 2 1
641831 62.45092659 3.58449404 5.29106176 2 1
641832 60.62068132 5.36502498 5.46144933 2 1
641833 64.16859587 3.64489488 3.50957344 2 1
641838 69.64341644 5.33961339 3.64947926 2 1
641839 69.57144489 3.62471234 5.40646655 2 1
641840 67.71533251 5.35206297 5.24113988 2 1
642264 53.65099611 -1.85084194 8.97956138 2 1
642341 53.68368361 0.04130356 7.19279342 2 1
642345 57.19705269 0.07170313 7.19332882 2 1
642347 58.90667213 0.02328759 8.98637941 2 1
642348 57.17874252 1.79211026 9.01732840 2 1
642350 62.45692011 1.83513145 7.17205940 2 1
642353 64.19826928 0.04883172 7.18353414 2 1
642356 64.22936560 1.75208156 8.91124447 2 1
642358 69.63652064 1.76957251 7.08530642 2 1
642359 69.65735794 0.00152902 8.87818835 2 1
642360 67.90013434 1.84411024 8.97490466 2 1
642426 58.94401275 5.36411219 7.16803910 2 1
642501 53.50334786 7.09599283 7.21358968 2 1
642503 55.42124347 7.20096801 9.04974331 2 1
642504 53.49114613 9.00632575 8.90535374 2 1
642505 57.22841494 7.08745793 7.18227318 2 1
642507 58.98576915 7.17440259 9.04092884 2 1
642942 55.39676308 1.77413263 10.80377001 2 1
642950 62.38504432 1.86266098 10.83006285 2 1
642952 60.68679656 1.77967685 12.52174165 2 1
642954 65.99637376 1.92094197 10.73711464 2 1
642959 69.54343337 0.10867416 12.53049365 2 1
642969 7.21002031 3.49412725 10.70954241 2 1
643018 51.86145787 5.35416081 10.59589926 2 1
643020 50.05340277 5.40876463 12.34639816 2 1
643024 53.54755761 5.52631354 12.50675809 2 1
643029 60.67092101 3.62575234 10.70203936 2 1
643040 67.79773205 5.37933576 12.55849421 2 1
643043 1.69814123 7.29820824 12.49824985 2 1
643098 51.67023182 9.04386804 10.69115736 2 1
643100 50.03296795 9.04494823 12.47664457 2 1
643106 58.91140831 8.96159679 10.67346704 2 1
643107 58.93956474 7.18416731 12.50403250 2 1
643109 60.68939000 7.21553883 10.80011193 2 1
643111 62.57416799 7.25004798 12.56348709 2 1
643478 69.62199375 -1.70336203 14.36239546 2 1
643488 3.51015173 1.88199005 16.05424053 2 1
643542 55.43061016 1.93341757 14.30292031 2 1
643549 60.80239624 0.02147363 14.33971904 2 1
643552 60.75306829 1.88875658 16.13091919 2 1
643560 67.84533520 1.92179571 16.05783943 2 1
643614 48.28627624 5.41929189 14.16109407 2 1
643615 48.30295548 3.83773310 15.93847867 2 1
643616 46.50735274 5.47101228 16.06671981 2 1
643618 51.96034688 5.35160877 14.33146985 2 1
643624 53.67089317 5.42238192 16.08723495 2 1
643626 58.86999264 5.50909520 14.29110473 2 1
643627 59.10137912 3.68392350 16.17943329 2 1
643628 57.10946582 5.45269019 16.09421578 2 1
643630 62.57128223 5.42249890 14.31853650 2 1
643640 67.88470058 5.36992335 16.09109489 2 1
643641 -0.08630706 7.23765918 14.28428365 2 1
643694 48.21978373 9.09659270 14.19158247 2 1
643699 51.84130036 7.13853221 16.05882477 2 1
643705 57.14607978 7.28155535 14.23037352 2 1
643718 69.63039084 8.93026595 14.32741357 2 1
643775 48.20708835 10.76643355 16.00235529 2 1
643791 62.49090828 10.63481314 16.10698186 2 1
644136 46.54845284 1.88782533 19.68179263 2 1
644146 58.96799865 1.95848151 17.83236167 2 1
644150 62.51076408 1.82459793 17.79608928 2 1
644210 44.75637103 5.51624861 17.92550216 2 1
644213 46.70594260 3.72062389 17.77282363 2 1
644216 46.51359447 5.43805421 19.59572980 2 1
644225 57.18602046 3.71919882 17.86300463 2 1
644227 58.85091956 3.70883314 19.62322271 2 1
644228 57.10685456 5.49888198 19.72866384 2 1
644236 64.27017026 5.32974795 19.67202177 2 1
644247 5.30665283 7.16526369 19.53615424 2 1
644299 51.74377212 7.24155690 19.65249357 2 1
644302 55.36678669 8.95920602 17.81177324 2 1
644303 55.33199887 7.24974217 19.56554690 2 1
644305 57.14666306 7.20625195 17.82234234 2 1
644316 64.23468884 8.95436227 19.69248103 2 1
644318 69.60614958 8.98368966 17.91888609 2 1
644319 69.62222160 7.09547401 19.64632023 2 1
644325 3.52919939 10.66390580 17.88804164 2 1
644393 64.27806231 10.65437106 17.91553430 2 1
644751 62.59457289 0.03987205 23.26324517 2 1
644766 5.24954280 5.29488676 21.52845435 2 1
644767 5.27739842 3.58237021 23.20287834 2 1
644813 46.56806879 3.77432829 21.46031415 2 1
644815 48.33785324 3.71620124 23.13717073 2 1
644817 49.98134513 3.85376755 21.32167011 2 1
644822 55.45773050 5.54375431 21.53094843 2 1
644824 53.65395572 5.39841399 23.14752748 2 1
644825 57.13445713 3.67668489 21.45659316 2 1
644830 62.54335661 5.42876363 21.55474747 2 1
644835 66.22900589 3.58352242 23.32509565 2 1
644911 62.41389223 7.12635245 23.29600947 2 1
644912 60.63130370 8.94855343 23.32283443 2 1
644914 66.09848345 9.00010448 21.61932325 2 1
644918 69.62948792 8.87649254 21.38726226 2 1
644921 0.00094775 10.60170862 21.51383501 2 1
644999 69.59537192 10.75277167 23.18789923 2 1
645208 3.38416314 -1.93096793 26.85544936 2 1
645286 5.25692602 1.65269868 24.94632615 2 1
645290 8.79542387 1.85738390 24.90182511 2 1
645352 60.83235656 1.84839524 26.70601209 2 1
645356 64.34064884 1.81890184 26.84968062 2 1
645369 6.98038630 3.56428303 24.87983033 2 1
645376 10.64625817 5.29300162 26.70970566 2 1
645417 50.05022827 3.67026149 24.97098187 2 1
645421 53.64032922 3.56632970 25.07393689 2 1
645424 53.58900950 5.48611733 26.80557133 2 1
645427 58.95521063 3.48089506 26.83613732 2 1
645430 62.47782609 5.38968303 25.03527338 2 1
645434 66.16769882 5.48545300 25.05955216 2 1
645440 67.94833899 5.40408661 26.74934767 2 1
645501 53.58044281 7.23558761 25.11758214 2 1
645505 57.23843740 7.13655550 25.11082149 2 1
645507 58.91059826 7.18721233 26.88196074 2 1
645509 60.71265144 7.10514531 25.12993651 2 1
645527 5.24573026 10.68292506 26.79211887 2 1
645593 64.30154560 10.73425946 24.97490674 2 1
645597 67.90793762 10.70794407 25.12629757 2 1
645599 69.78397541 10.73077287 26.82290127 2 1
645600 67.87585163 12.53732010 26.79108970 2 1
645882 1.73640288 1.91003289 28.58409857 2 1
645940 50.05365986 1.90757279 30.38092309 2 1
645964 -0.08957223 5.32549152 30.35867853 2 1
645967 5.29303176 3.48698524 30.23120806 2 1
645968 3.47590503 5.31768672 30.27455844 2 1
646018 51.76261821 5.46841299 28.54589023 2 1
646020 50.16322855 5.48164202 30.36940881 2 1
646022 55.38914971 5.51624748 28.50137469 2 1
646023 55.30580514 3.64319812 30.30305854 2 1
646025 57.12325009 3.61035170 28.69854253 2 1
646027 58.94470186 3.68275110 30.41145098 2 1
646033 64.44785747 3.68365999 28.63477622 2 1
646111 62.56392612 7.17232365 30.45136335 2 1
646113 64.30388950 7.24761333 28.69308254 2 1
646118 69.65264272 8.96775855 28.51140332 2 1
646119 69.64897331 7.18101351 30.33373992 2 1
646194 66.08024788 12.44811720 28.55328290 2 1
646199 69.58516101 10.80111732 30.31840542 2 1
646484 -0.14483504 1.62127494 33.96919122 2 1
646492 7.08479470 1.67035605 33.99280649 2 1
646534 48.20704596 1.92178033 32.19630970 2 1
646538 51.87045220 1.94169249 32.09686369 2 1
646540 49.98067809 1.93771741 33.91926582 2 1
646542 55.43893714 1.74003768 32.13608137 2 1
646568 3.48845245 5.31565377 33.74317163 2 1
646620 50.07870766 5.25935579 33.94184481 2 1
646632 60.68255780 5.47539323 33.89532886 2 1
646647 5.26312073 7.12438630 33.95658784 2 1
646656 10.71880574 8.78596146 33.81479842 2 1
646697 49.95168858 7.26111770 32.10617699 2 1
646700 50.03207296 8.96148089 33.95541222 2 1
646706 58.94137548 8.96824933 32.13520709 2 1
646707 58.88997714 7.20653199 33.95398184 2 1
646708 57.19596041 8.96088697 33.82499257 2 1
646709 60.79104019 7.06936263 32.04935795 2 1
646713 64.34647325 7.28324484 32.12752567 2 1
646728 3.42574641 12.55389671 34.01065635 2 1
646795 66.01283983 10.77476973 33.92478342 2 1
646798 69.48306894 12.58576641 32.15061746 2 1
647133 46.39253372 0.24608860 35.71540317 2 1
647135 48.25193761 0.11892122 37.48178998 2 1
647138 51.93136035 1.83258984 35.68478474 2 1
647172 6.98258181 5.31612083 37.30219473 2 1
647210 44.68567282 5.42929040 35.69817089 2 1
647216 46.59807266 5.43970962 37.58969666 2 1
647226 58.99572114 5.46566348 35.79463564 2 1
647249 7.01646947 7.10822018 35.49962022 2 1
647294 48.26927546 8.86578868 35.57013992 2 1
647297 50.07885335 7.16979861 35.67861435 2 1
647299 51.69436393 7.23956023 37.47357671 2 1
647301 53.53807770 7.23057555 35.59024098 2 1
647307 58.98086527 7.26332403 37.58131158 2 1
647310 62.52821980 8.98830236 35.63967218 2 1
647313 64.23280108 7.20039498 35.66415641 2 1
647318 69.66800201 8.92709308 35.74649246 2 1
647325 3.44351148 10.59171894 35.75614794 2 1
647376 46.43309490 12.58115812 37.53703779 2 1
647380 50.05547513 12.57079073 37.46539027 2 1
647389 60.66952111 10.72658401 35.53969506 2 1
647394 66.13258130 12.55237870 35.77367946 2 1
647395 66.01658585 10.77151576 37.55741993 2 1
647398 69.54797089 12.57450080 35.71277829 2 1
647729 42.81394620 0.21475949 39.17623037 2 1
647734 48.21894036 1.72759552 39.18620398 2 1
647742 55.42624198 1.76509976 39.39948562 2 1
647748 57.19570103 1.79435437 41.07682337 2 1
647761 -0.10509866 3.48142363 39.21000141 2 1
647768 3.51673924 5.39709901 41.03671850 2 1
647815 48.43219576 3.58955167 41.11635023 2 1
647816 46.47481204 5.34101983 41.04603086 2 1
647819 51.83603071 3.63431213 41.05252264 2 1
647823 55.28493587 3.64540615 41.06142613 2 1
647840 67.86129418 5.40576233 41.04417758 2 1
647842 1.63224662 8.80761685 39.21774598 2 1
647851 8.92571126 7.01145884 41.04813055 2 1
647894 48.33175357 8.90111515 39.31379469 2 1
647897 50.09188876 7.22162715 39.26966178 2 1
647899 51.83942900 7.20810076 41.10261551 2 1
647901 53.60390697 7.27211870 39.29222174 2 1
647903 55.31835331 7.22952487 41.08211323 2 1
647905 57.14192127 7.21369253 39.44444724 2 1
647909 60.65143287 7.19349854 39.26757409 2 1
647911 62.39768836 7.26239372 41.02633878 2 1
647913 64.28710533 7.10561055 39.20745604 2 1
647915 66.07771840 7.16263218 41.05031214 2 1
647925 3.57793568 10.57699912 39.35362120 2 1
647980 50.07977516 12.53170706 41.13487480 2 1
647997 67.78327242 10.75052389 39.26651479 2 1
648203 1.70572467 -3.64352035 44.55653354 2 1
648281 -0.14240397 -0.01353942 42.93823459 2 1
648345 57.21835081 0.00007549 42.90619932 2 1
648365 3.50118004 3.45586965 42.84354893 2 1
648372 7.08343878 5.23111325 44.52129149 2 1
648416 46.46617032 5.43598859 44.53669738 2 1
648418 51.79902553 5.44296343 42.80893066 2 1
648420 50.07923545 5.45895103 44.62619465 2 1
648422 55.35998000 5.49277910 42.84746795 2 1
648446 5.23970354 8.94782541 42.95439779 2 1
648490 44.71527047 8.97492000 42.83465167 2 1
648493 46.49788456 7.11071547 42.82812483 2 1
648496 46.51204315 8.90929169 44.65367667 2 1
648497 50.02557268 7.19458115 42.79082884 2 1
648503 55.29159339 7.37933057 44.70825665 2 1
648510 62.40638253 8.95281604 42.80483245 2 1
648511 62.48233829 7.14923952 44.57777899 2 1
648512 60.80184256 8.84792401 44.63619255 2 1
648513 64.27608202 7.22552411 42.88210795 2 1
648520 67.86954792 8.95464761 44.65786375 2 1
648522 1.56289266 12.44921345 42.90632658 2 1
648539 16.08439968 10.69951148 44.44704249 2 1
648571 44.73626973 10.65722453 44.58031623 2 1
648940 50.00719633 1.88539430 48.16230582 2 1
648941 53.64469557 0.01697932 46.29141902 2 1
648945 57.20120111 -0.01306913 46.26418303 2 1
648948 57.07145395 1.75102769 48.13026962 2 1
649014 48.24424932 5.35133077 46.43592949 2 1
649016 46.53159091 5.35914463 48.11638132 2 1
649018 51.77016858 5.28063806 46.51099505 2 1
649021 53.69263468 3.56335118 46.49415308 2 1
649023 55.30123884 3.66706871 48.33234993 2 1
649025 57.12273965 3.64459898 46.38743556 2 1
649030 62.62812744 5.44877349 46.35342218 2 1
649032 60.80904271 5.32455402 48.10384556 2 1
649042 1.63583747 8.75655393 46.32665325 2 1
649046 5.26000425 8.96965386 46.41933893 2 1
649093 46.49215578 7.16761893 46.45029895 2 1
649096 46.38112431 9.00202965 48.22700236 2 1
649104 53.53688153 8.99351764 48.28180203 2 1
649105 57.10373797 7.19882600 46.45337903 2 1
649124 -0.12173301 12.54212946 48.18612545 2 1
649174 48.20663207 12.60944291 46.51425633 2 1
649176 46.35824604 12.59344433 48.24942522 2 1
649199 69.60591993 10.75725192 48.15942820 2 1
649458 51.88156863 -1.76916359 50.00670714 2 1
649532 42.96104451 1.92093944 51.74782487 2 1
649538 51.86682079 1.90020617 49.98196573 2 1
649540 50.09444218 1.75867273 51.70658583 2 1
649544 53.55865285 1.85979648 51.75620604 2 1
649572 7.14297353 5.47079912 51.70849823 2 1
649612 42.84822186 5.42858963 51.73958286 2 1
649614 48.17949763 5.47396984 49.89081519 2 1
649615 48.12061181 3.63759974 51.68469000 2 1
649618 51.68149278 5.47953277 49.99656450 2 1
649634 66.05955601 5.37798283 49.87913245 2 1
649646 5.25502024 8.89677071 50.04053753 2 1
649650 8.86271608 8.89104399 50.07801826 2 1
649655 12.51271790 7.13204919 51.78783571 2 1
649693 46.44087281 7.15741952 49.89319527 2 1
649698 51.67414777 8.92120415 50.06776275 2 1
649699 51.65414544 7.19113574 51.85628402 2 1
649705 57.11953905 7.18152486 50.00467652 2 1
649707 58.91934773 7.11314336 51.71154099 2 1
649708 57.11853720 8.90240700 51.82362659 2 1
649713 64.30938151 7.19983110 49.96468659 2 1
649716 64.35480495 9.05354606 51.63995726 2 1
649719 69.75665787 7.22004475 51.67242948 2 1
649720 67.84178243 8.95534426 51.80083418 2 1
649772 42.84100094 12.59813697 51.77771904 2 1
