# id type x y z dist_to_ref defect_prob defect_type
18870 2 20.47030000 -18.31240000 28.31010000 0.06940968 0.12996793 Lattice
18871 2 21.48450000 -15.29340000 28.37450000 0.08937868 0.20614811 Lattice
18872 2 23.24500000 -14.06840000 26.94020000 0.13887076 0.42725416 Lattice
18873 2 23.21340000 -14.06910000 24.08810000 0.13280584 0.39932245 Lattice
18874 2 22.92570000 -19.18100000 28.42320000 0.14928647 0.47483803 Lattice
18875 2 23.94210000 -16.11330000 25.63640000 0.22179233 0.75866716 Unknown
18876 2 22.20160000 -17.17800000 29.80070000 0.14149529 0.43930472 Lattice
18877 2 24.12340000 -11.03210000 24.13180000 0.14376917 0.44971725 Lattice
18878 2 24.72240000 -8.85088000 27.80720000 0.12006645 0.34071655 Lattice
18879 2 24.87830000 -8.38986000 24.56430000 0.04640423 0.06033232 Lattice
18880 2 23.98680000 -15.97440000 28.33680000 0.19749716 0.67605968 Unknown
18881 2 23.94060000 -6.90275000 26.34650000 0.05202511 0.07523668 Lattice
18882 2 12.58760000 -37.31060000 21.65560000 0.20849458 0.71527301 Unknown
18883 2 27.09220000 -0.35146200 25.69050000 0.08127453 0.17377778 Lattice
18884 2 22.72370000 -5.88758000 31.42850000 0.14185997 0.44097656 Lattice
18885 2 25.62350000 -5.69915000 24.94380000 0.05632296 0.08759792 Lattice
18886 2 24.67710000 -4.17906000 26.72110000 0.04470539 0.05611982 Lattice
18887 2 27.84650000 -2.29434000 27.22450000 0.14022721 0.43348613 Lattice
18888 2 27.94690000 -26.64420000 5.64451000 0.32061518 0.94872806 Unknown
18889 2 27.68800000 2.22612000 26.17730000 0.06666340 0.12052127 Lattice
18890 2 13.64890000 6.13057000 35.26460000 0.16532834 0.54610998 Unknown
18891 2 10.99790000 -13.64860000 42.28310000 0.54854798 0.99983270 Unknown
18892 2 32.60350000 11.22330000 18.55410000 0.13788191 0.42270657 Lattice
18893 2 35.87090000 -6.99563000 12.61380000 0.05907006 0.09591806 Lattice
18894 2 10.16790000 -28.46040000 25.26790000 0.29049608 0.91272571 Unknown
18895 2 17.34660000 9.19854000 39.87830000 0.18582410 0.63134279 Unknown
18896 2 -20.33980000 16.85330000 34.37770000 0.21957972 0.75175926 Unknown
18897 2 27.57640000 6.97384000 25.53160000 0.09721326 0.23898666 Lattice
18898 2 9.63620000 1.16887000 37.54970000 0.14373464 0.44955932 Lattice
18899 2 23.02250000 0.47652500 34.42040000 0.16782464 0.55688856 Unknown
18900 2 24.03970000 9.13438000 27.40420000 0.12048641 0.34263846 Lattice
18901 2 -10.94180000 10.84740000 34.81980000 0.13349197 0.40248580 Lattice
18902 2 18.49650000 8.97967000 34.39820000 0.15495057 0.50035005 Unknown
18903 2 10.01560000 34.74000000 20.84900000 0.13155481 0.39355398 Lattice
18904 2 0.05612030 28.14930000 26.27900000 0.18973717 0.64667161 Unknown
18905 2 25.39770000 14.89030000 25.49880000 0.13219557 0.39650856 Lattice
18906 2 36.65200000 16.84910000 8.31370000 0.43280937 0.99554359 Unknown
18907 2 16.86620000 -24.93740000 31.99660000 0.23624518 0.80068840 Unknown
18908 2 32.93000000 1.60965000 23.52960000 0.28358259 0.90211910 Unknown
18909 2 -5.65466000 5.19318000 39.79960000 0.16849433 0.55976330 Unknown
18910 2 10.35560000 -32.44670000 27.11070000 0.16859161 0.56018030 Unknown
18911 2 32.67030000 -17.69310000 10.95900000 0.24408964 0.82125141 Unknown
18912 2 30.09910000 12.39580000 28.61880000 0.27352315 0.88491114 Unknown
18913 2 13.60580000 -22.58510000 33.90850000 0.30815819 0.93570409 Unknown
18914 2 21.70000000 33.20300000 18.45450000 0.56983388 0.99991592 Unknown
18915 2 10.03790000 -40.60720000 20.21050000 0.22750210 0.77591143 Unknown
18916 2 -17.83300000 28.82660000 21.91260000 0.14403954 0.45095330 Lattice
18917 2 15.69810000 -1.62624000 35.24210000 0.16308231 0.53633091 Unknown
18918 2 32.94840000 2.70138000 29.78690000 0.61173856 0.99997990 Unknown
18919 2 18.78810000 -10.48280000 30.55310000 0.06917613 0.12915374 Lattice
18920 2 18.03840000 -24.68670000 -20.82420000 0.38382617 0.98584127 Unknown
18921 2 28.70440000 -8.80314000 29.68230000 0.18745252 0.63776208 Unknown
18922 2 33.81100000 -5.14962000 25.42850000 0.19528251 0.66781323 Unknown
18923 2 21.76270000 -9.01465000 34.29060000 0.14412267 0.45133324 Lattice
18924 2 13.78280000 -25.94480000 26.13690000 0.30891046 0.93656085 Unknown
18925 2 24.00000000 -11.48880000 27.41900000 0.12621769 0.36895736 Lattice
18926 2 21.98360000 -3.90938000 29.94260000 0.09979531 0.25009200 Lattice
18927 2 23.74600000 -7.33429000 29.59170000 0.12650306 0.37027115 Lattice
18928 2 29.64880000 -5.66130000 26.84390000 0.12340786 0.35603579 Lattice
18929 2 26.42560000 -7.62346000 26.41190000 0.11818852 0.33213666 Lattice
18930 2 6.09263000 6.46915000 42.66930000 0.16439116 0.54203866 Unknown
18931 2 18.54580000 -6.31585000 32.81190000 0.13875702 0.42673125 Lattice
18932 2 34.64430000 8.62965000 -8.82382000 0.30369821 0.93042839 Unknown
18933 2 29.80830000 -5.23573000 23.57020000 0.12170855 0.34823750 Lattice
18934 2 23.47290000 -29.45100000 25.68980000 0.51684435 0.99955598 Unknown
18935 2 10.40360000 -24.31230000 34.02980000 0.16672618 0.55215762 Unknown
18936 2 12.50760000 39.87990000 6.75173000 0.16403245 0.54047688 Unknown
18937 2 6.88018000 -9.87140000 42.80770000 0.27537969 0.88825103 Unknown
18938 2 9.78928000 -3.98389000 41.86670000 0.16503622 0.54484238 Unknown
18939 2 11.67150000 -5.98670000 34.47860000 0.08297216 0.18040859 Lattice
18940 2 25.52790000 20.87940000 28.83390000 0.38392858 0.98587340 Unknown
18941 2 12.08940000 -41.53330000 16.53470000 0.34727135 0.96934940 Unknown
18942 2 23.89900000 17.45970000 -32.78250000 0.28872736 0.91010322 Unknown
18943 2 35.72150000 -6.50966000 9.41935000 0.11233597 0.30558320 Lattice
18944 2 20.38130000 5.72350000 33.66490000 0.16478200 0.54373817 Unknown
18945 2 32.10420000 -6.33941000 26.86550000 0.18997844 0.64760583 Unknown
18946 2 -8.78028000 -5.80378000 -44.11500000 0.28205208 0.89963944 Unknown
18947 2 -21.12790000 -32.51640000 12.53500000 0.16243470 0.53349760 Unknown
18948 2 14.68820000 4.99013000 33.16940000 0.09898510 0.24659361 Lattice
18949 2 -0.08083500 14.07460000 41.80150000 0.18893354 0.64355067 Unknown
18950 2 8.24801000 -23.87170000 -28.78100000 0.25196033 0.84032308 Unknown
18951 2 -0.38294900 -8.33331000 34.88730000 0.08491964 0.18811634 Lattice
18952 2 10.30710000 -20.30350000 35.82260000 0.29592564 0.92039776 Unknown
18953 2 -1.91704000 21.48550000 37.01590000 0.19304105 0.65935152 Unknown
18954 2 22.48880000 20.92990000 22.00380000 0.07287638 0.14228194 Lattice
18955 2 7.65151000 -10.79990000 37.25350000 0.14774951 0.46786356 Lattice
18956 2 26.23690000 -8.09183000 29.63080000 0.11968871 0.33898879 Lattice
18957 2 18.96730000 -19.28720000 -31.14200000 0.21256804 0.72904185 Unknown
18958 2 10.25580000 1.78029000 45.06640000 0.38030183 0.98469535 Unknown
18959 2 6.72362000 32.30700000 23.83030000 0.14385054 0.45008929 Lattice
18960 2 14.58170000 20.71710000 32.30110000 0.19669537 0.67308734 Unknown
18961 2 7.58910000 -7.51831000 43.10260000 0.27983609 0.89596242 Unknown
18962 2 13.71610000 -25.85360000 22.81670000 0.19126380 0.65256101 Unknown
18963 2 26.99500000 -9.98528000 31.10630000 0.19013137 0.64819730 Unknown
18964 2 11.07000000 -35.74110000 -21.83910000 0.82167683 1.00000000 Unknown
18965 2 20.55330000 34.84480000 -17.56800000 0.17043833 0.56806649 Unknown
18966 2 16.04790000 3.49351000 -36.03190000 0.14377452 0.44974167 Lattice
18967 2 5.56928000 -2.00344000 -44.31010000 0.37891555 0.98422269 Unknown
18968 2 28.29850000 15.57440000 29.45060000 0.24040367 0.81178438 Unknown
18969 2 -0.09479160 22.51570000 -37.82330000 0.15209238 0.48751637 Unknown
18970 2 1.18080000 5.80419000 -43.82160000 0.27696254 0.89103904 Unknown
18971 2 27.07930000 -30.13710000 11.00850000 0.36766140 0.97988669 Unknown
18972 2 30.53530000 11.74190000 -22.84270000 0.31591671 0.94409959 Unknown
18973 2 12.68550000 23.88760000 -36.73720000 0.18708957 0.63633625 Unknown
18974 2 -3.00871000 13.24360000 -40.70100000 0.22505262 0.76861656 Unknown
18975 2 6.08321000 -2.96934000 -41.02300000 0.15809976 0.51438419 Unknown
18976 2 -9.47541000 -27.45080000 -25.13210000 0.54954453 0.99983791 Unknown
18977 2 21.15210000 10.29120000 -32.73690000 0.14429969 0.45214220 Lattice
18978 2 21.12430000 36.87180000 -5.04594000 0.16927854 0.56312037 Unknown
18979 2 18.00640000 15.32650000 -33.23920000 0.30860982 0.93621958 Unknown
18980 2 18.06580000 8.31221000 -32.31900000 0.14039420 0.43425281 Lattice
18981 2 13.13480000 22.31860000 -31.84900000 0.15397411 0.49597538 Unknown
18982 2 17.86950000 7.27057000 -37.66190000 0.19237821 0.65682726 Unknown
18983 2 -24.15210000 -33.94780000 -16.49920000 0.56664591 0.99990664 Unknown
18984 2 -23.84400000 1.18655000 -37.45550000 0.19332897 0.66044488 Unknown
18985 2 6.35948000 -19.47630000 -36.70280000 0.15947796 0.52048783 Unknown
18986 2 -0.85859300 -18.61240000 -32.13210000 0.14277539 0.44517015 Lattice
18987 2 -19.00640000 -15.00350000 -39.18760000 0.19577484 0.66965631 Unknown
18988 2 -20.11300000 -28.53490000 24.49950000 0.14848619 0.47120896 Lattice
18989 2 20.95210000 -5.71379000 -33.53380000 0.44444864 0.99668231 Unknown
18990 2 14.82520000 18.59900000 -39.90490000 0.39766947 0.98964270 Unknown
18991 2 12.65430000 -4.12438000 -40.68770000 0.59404237 0.99996275 Unknown
18992 2 5.57036000 19.56500000 -40.25550000 0.15668428 0.50809076 Unknown
18993 2 -14.53520000 14.90040000 -35.11950000 0.15614558 0.50568929 Unknown
18994 2 5.26395000 -43.03040000 -0.09903530 0.25494144 0.84714606 Unknown
18995 2 8.27768000 0.73884800 -42.12780000 0.15597926 0.50494717 Unknown
18996 2 23.79290000 -22.33800000 -16.46620000 0.24584964 0.82565063 Unknown
18997 2 11.02280000 -3.99768000 -36.72450000 0.15797796 0.51384359 Unknown
18998 2 14.16960000 -2.18609000 -37.20070000 0.23244302 0.79015530 Unknown
18999 2 13.00200000 -3.31403000 -35.23830000 0.15530028 0.50191425 Unknown
19000 2 15.32510000 0.90816800 -36.16970000 0.23160324 0.78777874 Unknown
19001 2 14.93620000 -2.57987000 -33.79970000 0.16214359 0.53222200 Unknown
19002 2 11.43920000 2.55591000 -42.34100000 0.19305476 0.65940361 Unknown
19003 2 17.95580000 4.24571000 -34.54980000 0.14466670 0.45381869 Lattice
19004 2 16.72890000 6.09239000 -35.81550000 0.14549002 0.45757633 Lattice
19005 2 14.81720000 2.29320000 -34.18510000 0.16897443 0.56181975 Unknown
19006 2 13.58560000 4.13009000 -35.46870000 0.13929593 0.42920834 Lattice
19007 2 15.51150000 4.89771000 -34.00140000 0.14122916 0.43808424 Lattice
19008 2 17.63720000 39.62410000 -5.43809000 0.16799161 0.55760597 Unknown
19009 2 16.17040000 7.52702000 -33.75490000 0.14398756 0.45071568 Lattice
19010 2 18.62300000 6.87617000 -34.35200000 0.14044211 0.43447272 Lattice
19011 2 11.13400000 -31.08910000 -27.67060000 0.30322677 0.92985074 Unknown
19012 2 11.72270000 10.27920000 -37.83310000 0.16505301 0.54491528 Unknown
19013 2 15.50810000 11.87420000 -34.89380000 0.15524559 0.50166972 Unknown
19014 2 10.55710000 18.28460000 -41.07210000 0.20425100 0.70049015 Unknown
19015 2 18.57310000 25.01730000 -27.26510000 0.16075350 0.52611478 Unknown
19016 2 34.72970000 12.34290000 -13.98390000 0.15907100 0.51868802 Unknown
19017 2 10.95810000 16.69810000 -36.15530000 0.16390534 0.53992300 Unknown
19018 2 7.96929000 23.71380000 -31.20110000 0.14510890 0.45583749 Lattice
19019 2 -32.28980000 14.46810000 -21.29800000 0.19834167 0.67917406 Unknown
19020 2 16.11290000 14.46180000 -34.77160000 0.31303313 0.94109164 Unknown
19021 2 7.67957000 14.51190000 -43.48180000 0.56846248 0.99991204 Unknown
19022 2 30.10630000 3.66229000 -22.18220000 0.13551952 0.41183014 Lattice
19023 2 14.04290000 19.96580000 -31.24900000 0.16327270 0.53716273 Unknown
19024 2 5.56583000 13.36710000 -38.22770000 0.29624972 0.92083801 Unknown
19025 2 17.50260000 40.35760000 -7.81491000 0.20640738 0.70805760 Unknown
19026 2 -8.54071000 8.48090000 -42.78420000 0.27390510 0.88560446 Unknown
19027 2 27.39750000 -0.79682000 -29.13510000 0.20025194 0.68615639 Unknown
19028 2 -12.68580000 -20.86720000 36.21130000 0.16731994 0.55471727 Unknown
19029 2 -15.01940000 -35.35130000 -15.49840000 0.25347543 0.84381795 Unknown
19030 2 -19.38480000 7.88901000 -35.85750000 0.16449767 0.54250201 Unknown
19031 2 -14.39450000 19.81200000 -39.05400000 0.56475845 0.99990069 Unknown
19032 2 1.39022000 -6.08285000 -39.36100000 0.16967711 0.56482268 Unknown
19033 2 -0.13101200 -19.59100000 -34.31550000 0.15327632 0.49284289 Unknown
19034 2 -24.30700000 15.60140000 31.32850000 0.20929588 0.71801434 Unknown
19035 2 -28.94980000 -20.30820000 -24.89950000 0.16179140 0.53067725 Unknown
19036 2 11.86890000 31.56890000 20.11010000 0.09651007 0.23598489 Lattice
19037 2 -28.85720000 -1.43464000 -25.87070000 0.11938179 0.33758566 Lattice
19038 2 10.37780000 23.78440000 -33.98070000 0.15706856 0.50980172 Unknown
19039 2 19.48910000 -32.96610000 15.45350000 0.53921540 0.99977567 Unknown
19040 2 9.10605000 -4.57100000 -38.29800000 0.15720990 0.51043061 Unknown
19041 2 7.17656000 -17.12000000 -30.63970000 0.05971557 0.09791916 Lattice
19042 2 15.80630000 -5.37641000 -37.88760000 0.20107978 0.68915528 Unknown
19043 2 22.22800000 35.90220000 -15.98390000 0.17441648 0.58485578 Unknown
19044 2 9.86608000 -2.08369000 -37.99260000 0.08896776 0.20446505 Lattice
19045 2 39.75650000 -2.17321000 9.90891000 0.24159918 0.81489267 Unknown
19046 2 12.18950000 -5.91067000 -35.51240000 0.09890714 0.24625765 Lattice
19047 2 11.72440000 -4.57980000 -33.45860000 0.07253651 0.14105605 Lattice
19048 2 10.58730000 -2.66643000 -34.62590000 0.10483868 0.27212758 Lattice
19049 2 12.51330000 -1.91076000 -33.16960000 0.09666062 0.23662674 Lattice
19050 2 19.27370000 -2.49989000 -32.94020000 0.16426049 0.54146997 Unknown
19051 2 11.32340000 -0.06447690 -34.45650000 0.13809459 0.42368496 Lattice
19052 2 12.28770000 2.91072000 -33.72720000 0.08251609 0.17861902 Lattice
19053 2 13.22360000 0.69754100 -32.99920000 0.17724861 0.59663412 Unknown
19054 2 16.86470000 -1.81533000 -32.35430000 0.16384502 0.53966004 Unknown
19055 2 14.21650000 3.64304000 -32.24820000 0.10278680 0.26311098 Lattice
19056 2 15.15000000 1.45459000 -31.53210000 0.18066310 0.61063105 Unknown
19057 2 16.70610000 12.98720000 -36.79010000 0.30231731 0.92872538 Unknown
19058 2 16.14870000 4.41759000 -30.80860000 0.12667731 0.37107350 Lattice
19059 2 14.92950000 6.28894000 -31.96700000 0.07190155 0.13877653 Lattice
19060 2 18.03410000 5.23149000 -29.37380000 0.13289275 0.39972312 Lattice
19061 2 16.53260000 19.28680000 -31.61460000 0.16568919 0.54767404 Unknown
19062 2 16.83790000 7.07865000 -30.52340000 0.04344482 0.05308395 Lattice
19063 2 18.67060000 10.92190000 -32.11320000 0.14589136 0.45940639 Lattice
19064 2 18.73590000 7.87438000 -29.09540000 0.03641475 0.03759566 Lattice
19065 2 19.96620000 9.11867000 -30.89160000 0.13786943 0.42264914 Lattice
19066 2 17.51570000 9.74893000 -30.25430000 0.05720995 0.09024933 Lattice
19067 2 17.35790000 12.69240000 -33.43140000 0.14336434 0.44786561 Lattice
19068 2 19.39260000 10.54910000 -28.84130000 0.05563060 0.08555186 Lattice
19069 2 20.57660000 11.71240000 -30.69220000 0.14488509 0.45481589 Lattice
19070 2 20.01110000 13.20580000 -28.63500000 0.09517450 0.23031153 Lattice
19071 2 15.90770000 20.85250000 -29.74770000 0.16458006 0.54286036 Unknown
19072 2 19.34610000 17.72390000 -29.69630000 0.28261696 0.90056030 Unknown
19073 2 -12.75100000 11.88660000 -38.79190000 0.16764299 0.55610751 Unknown
19074 2 21.61490000 1.79275000 -33.77090000 0.42555543 0.99466504 Unknown
19075 2 13.36670000 21.54060000 -29.40890000 0.14777728 0.46798975 Lattice
19076 2 18.99330000 18.61690000 -32.02650000 0.16049207 0.52496328 Unknown
19077 2 -11.68350000 1.16505000 -35.20300000 0.10139567 0.25703734 Lattice
19078 2 16.26490000 24.84300000 -24.54800000 0.14767594 0.46752923 Lattice
19079 2 1.54992000 43.35560000 -14.39140000 0.18948860 0.64570780 Unknown
19080 2 -12.24010000 -17.19520000 -34.66180000 0.15447749 0.49823191 Unknown
19081 2 23.31440000 18.94660000 -30.80890000 0.12556454 0.36595123 Lattice
19082 2 -13.54050000 -10.74350000 -36.30220000 0.15676650 0.50845697 Unknown
19083 2 -24.22070000 -31.53330000 6.68709000 0.15802905 0.51407037 Unknown
19084 2 4.25377000 -28.53600000 -26.74210000 0.40875317 0.99200040 Unknown
19085 2 34.96900000 -16.59390000 -0.97066100 0.31995211 0.94809485 Unknown
19086 2 -16.40380000 4.04365000 -41.82300000 0.24093396 0.81316761 Unknown
19087 2 -20.49760000 28.98410000 -11.60710000 0.07335504 0.14401513 Lattice
19088 2 10.30640000 12.92760000 -41.67490000 0.16542006 0.54650774 Unknown
19089 2 21.26890000 -23.08110000 -21.41010000 0.30717787 0.93457343 Unknown
19090 2 -10.88700000 -34.70110000 -17.28260000 0.14479987 0.45442679 Lattice
19091 2 19.47820000 -32.93580000 -10.43060000 0.53039211 0.99970533 Unknown
19092 2 5.47361000 -9.77779000 -35.41610000 0.14822632 0.47002937 Lattice
19093 2 -8.18411000 -0.09641010 -40.68850000 0.15597466 0.50492667 Unknown
19094 2 8.44285000 -11.39420000 -38.24640000 0.17032797 0.56759685 Unknown
19095 2 7.43964000 -9.24033000 -33.82320000 0.06199614 0.10512622 Lattice
19096 2 10.43640000 -10.55810000 -31.27330000 0.07795844 0.16107348 Lattice
19097 2 -5.15677000 5.96914000 -41.40240000 0.16267911 0.53456760 Unknown
19098 2 9.36025000 -8.59712000 -32.35060000 0.05472796 0.08291563 Lattice
19099 2 6.67712000 -3.90213000 -37.70690000 0.15551120 0.50285696 Unknown
19100 2 12.71650000 -6.71307000 -32.56880000 0.06882220 0.12792372 Lattice
19101 2 16.53510000 -5.18212000 -29.75320000 0.12009631 0.34085317 Lattice
19102 2 19.90350000 6.02058000 -27.93010000 0.13748613 0.42088549 Lattice
19103 2 20.56730000 8.68317000 -27.65090000 0.04091981 0.04723672 Lattice
19104 2 18.59690000 12.01600000 -26.99350000 0.08603706 0.19258600 Lattice
19105 2 20.44380000 12.80680000 -25.53140000 0.08813220 0.20105574 Lattice
19106 2 22.44580000 9.45588000 -26.21480000 0.03934667 0.04375371 Lattice
19107 2 19.30920000 14.70860000 -26.68520000 0.05618536 0.08718963 Lattice
19108 2 22.42910000 12.49240000 -29.20110000 0.14289567 0.44572081 Lattice
19109 2 21.72630000 18.19910000 -25.24470000 0.06949331 0.13025994 Lattice
19110 2 18.07000000 16.58350000 -27.93140000 0.06325483 0.10919395 Lattice
19111 2 18.39730000 20.17340000 -30.09730000 0.16899980 0.56192830 Unknown
19112 2 -17.66160000 36.90700000 -21.55450000 0.56655546 0.99990636 Unknown
19113 2 18.35700000 25.81570000 -29.68800000 0.16299806 0.53596265 Unknown
19114 2 21.83380000 17.09490000 -30.10310000 0.22768847 0.77646013 Unknown
19115 2 -9.50760000 -8.07913000 -44.71690000 0.38709897 0.98683689 Unknown
19116 2 14.65290000 38.28240000 -17.66070000 0.18981985 0.64699188 Unknown
19117 2 27.54670000 0.31523700 -23.82030000 0.16346361 0.53799632 Unknown
19118 2 10.11170000 -18.87340000 -38.85490000 0.40005879 0.99019777 Unknown
19119 2 16.04500000 25.64680000 -26.96920000 0.15559523 0.50323238 Unknown
19120 2 -7.76987000 10.47810000 -38.98500000 0.16085503 0.52656177 Unknown
19121 2 8.74498000 12.49640000 -35.25060000 0.13887320 0.42726536 Lattice
19122 2 4.30511000 -15.45670000 -38.89860000 0.16361078 0.53863854 Unknown
19123 2 -5.64686000 -0.79793100 -40.94120000 0.16094516 0.52695839 Unknown
19124 2 5.95209000 -28.67460000 -24.81320000 0.51012423 0.99945798 Unknown
19125 2 1.24691000 -13.89130000 -36.20320000 0.16187260 0.53103357 Unknown
19126 2 32.63980000 24.01380000 -13.52480000 0.19955743 0.68362788 Unknown
19127 2 17.99720000 -31.27690000 -15.01900000 0.64486837 0.99999396 Unknown
19128 2 -16.18880000 -16.23150000 31.16680000 0.17096598 0.57030927 Unknown
19129 2 11.21700000 -20.98580000 -31.97710000 0.14921649 0.47452092 Lattice
19130 2 8.68714000 -15.83050000 -32.16940000 0.10302607 0.26415893 Lattice
19131 2 19.88500000 5.05604000 -33.11640000 0.14003271 0.43259300 Lattice
19132 2 9.66131000 -38.41730000 -14.35250000 0.84029102 1.00000000 Unknown
19133 2 4.60313000 -12.18150000 -35.99420000 0.17281107 0.57811390 Unknown
19134 2 9.56658000 -13.24820000 -31.70160000 0.05335515 0.07897483 Lattice
19135 2 10.64430000 -15.24420000 -30.64180000 0.04018615 0.04559695 Lattice
19136 2 6.56394000 -11.79280000 -34.31260000 0.11858186 0.33393171 Lattice
19137 2 8.52178000 -11.22970000 -32.75260000 0.06536385 0.11614970 Lattice
19138 2 21.15830000 15.54670000 -25.28380000 0.05270238 0.07713028 Lattice
19139 2 20.98650000 19.72130000 -23.29450000 0.07230071 0.14020788 Lattice
19140 2 24.63550000 21.49990000 -20.46970000 0.17729966 0.59684506 Unknown
19141 2 22.17530000 17.88420000 -22.07420000 0.06488236 0.11454645 Lattice
19142 2 20.19620000 21.28870000 -21.45450000 0.08955653 0.20687782 Lattice
19143 2 18.82500000 24.20370000 -24.83850000 0.15591866 0.50467671 Unknown
19144 2 28.81090000 22.10570000 -26.11430000 0.27953122 0.89544844 Unknown
19145 2 31.18450000 -4.16856000 -25.82910000 0.62147457 0.99998579 Unknown
19146 2 17.10680000 -23.79890000 -26.75180000 0.23933225 0.80896776 Unknown
19147 2 18.48280000 20.32580000 -36.83920000 0.27055910 0.87942054 Unknown
19148 2 7.65072000 33.96150000 -21.57420000 0.15111477 0.48310750 Unknown
19149 2 25.87120000 28.31310000 -18.56880000 0.16602868 0.54914372 Unknown
19150 2 10.10880000 42.02920000 -7.06491000 0.16766930 0.55622066 Unknown
19151 2 -1.83470000 -3.40950000 -45.71040000 0.37174297 0.98156654 Unknown
19152 2 8.32378000 33.14700000 -25.81430000 0.17969599 0.60668975 Unknown
19153 2 38.35180000 9.00860000 13.00280000 0.40212723 0.99065670 Unknown
19154 2 -6.20093000 -23.91060000 -36.94990000 0.55916572 0.99988091 Unknown
19155 2 16.30270000 -14.12770000 -31.71860000 0.23372325 0.79374342 Unknown
19156 2 17.44950000 -22.98860000 -19.12010000 0.46183674 0.99789594 Unknown
19157 2 36.63480000 -13.58120000 12.03110000 0.37821175 0.98397786 Unknown
19158 2 15.47800000 -8.80940000 -35.42040000 0.18206280 0.61630215 Unknown
19159 2 0.05758280 -35.80850000 -17.80860000 0.72803603 0.99999978 Unknown
19160 2 19.20480000 2.44367000 -33.23390000 0.23537829 0.79831953 Unknown
19161 2 -6.26232000 -4.09198000 -38.11950000 0.14460277 0.45352673 Lattice
19162 2 4.81529000 -31.88340000 -22.13630000 0.84409393 1.00000000 Unknown
19163 2 -33.49340000 -18.22400000 -20.50710000 0.53975207 0.99977939 Unknown
19164 2 6.41806000 -29.52430000 -26.87380000 0.18024631 0.60893475 Unknown
19165 2 17.61990000 -28.38270000 -15.62590000 0.52208981 0.99962068 Unknown
19166 2 10.13140000 -18.32090000 -28.05200000 0.12846457 0.37930707 Lattice
19167 2 12.90280000 -22.82660000 -24.20850000 0.83138992 1.00000000 Unknown
19168 2 31.43660000 -25.35460000 11.58820000 0.24466547 0.82269932 Unknown
19169 2 24.17340000 17.49820000 -25.87380000 0.22995684 0.78306673 Unknown
19170 2 21.79920000 22.87410000 -29.42840000 0.16330716 0.53731324 Unknown
19171 2 19.42370000 28.30200000 -26.28050000 0.16463261 0.54308885 Unknown
19172 2 25.62480000 28.22030000 10.74430000 0.16177785 0.53061775 Unknown
19173 2 31.73320000 -20.01720000 7.70673000 0.28427167 0.90321969 Unknown
19174 2 29.96430000 20.75050000 -10.80120000 0.14712348 0.46501723 Lattice
19175 2 19.70240000 34.77210000 8.07278000 0.11435098 0.31468939 Lattice
19176 2 24.51210000 32.01860000 -23.94880000 0.38058171 0.98478924 Unknown
19177 2 18.46340000 2.84943000 -36.56010000 0.20629093 0.70765186 Unknown
19178 2 -5.45182000 -5.13442000 -40.25940000 0.16316256 0.53668160 Unknown
19179 2 24.82360000 17.24550000 -22.46310000 0.07786556 0.16072250 Lattice
19180 2 -8.07132000 5.80221000 40.38400000 0.16738932 0.55501597 Unknown
19181 2 17.81810000 -13.45830000 33.53330000 0.15160480 0.48531861 Unknown
19182 2 5.05498000 34.68820000 -21.28180000 0.14595849 0.45971236 Lattice
19183 2 16.89850000 28.92000000 -26.00690000 0.16205505 0.53183385 Unknown
19184 2 37.18800000 -9.03657000 -9.62628000 0.08598349 0.19237095 Lattice
19185 2 -4.19551000 -29.71470000 -22.73870000 0.14945609 0.47560650 Lattice
19186 2 38.28010000 -3.50599000 14.36760000 0.19905417 0.68178850 Unknown
19187 2 -0.05066150 -39.70000000 -7.23300000 0.11015392 0.29577195 Lattice
19188 2 36.35600000 0.66746900 -14.12370000 0.26469668 0.86797518 Unknown
19189 2 20.98840000 -10.61900000 -33.22080000 0.20108447 0.68917222 Unknown
19190 2 24.55380000 -35.15650000 4.57459000 0.43785857 0.99607526 Unknown
19191 2 25.97810000 -18.79430000 -25.34310000 0.42390707 0.99444473 Unknown
19192 2 -3.26435000 -4.76424000 -44.12090000 0.17066314 0.56902264 Unknown
19193 2 11.19400000 -20.35870000 -27.46620000 0.42384622 0.99443644 Unknown
19194 2 8.37339000 -27.80180000 -17.85770000 0.75004100 0.99999991 Unknown
19195 2 9.82670000 -28.59660000 -20.78030000 0.48260060 0.99880618 Unknown
19196 2 21.20790000 23.69010000 -18.25280000 0.06370445 0.11066224 Lattice
19197 2 29.89250000 16.88020000 27.95350000 0.55863795 0.99987886 Unknown
19198 2 20.38040000 25.23230000 -16.39320000 0.05762107 0.09148964 Lattice
19199 2 19.18490000 6.06215000 39.11540000 0.16353016 0.53828676 Unknown
19200 2 26.99790000 4.67966000 -25.01930000 0.29111311 0.91362615 Unknown
19201 2 -1.74181000 -15.41770000 -41.97840000 0.36968871 0.98073707 Unknown
19202 2 -20.40030000 9.19407000 -33.88700000 0.18862590 0.64235220 Unknown
19203 2 31.86110000 17.33180000 -1.21610000 0.15582838 0.50427365 Unknown
19204 2 -8.39949000 -38.90200000 -20.28800000 0.26862213 0.87572584 Unknown
19205 2 12.91770000 39.33480000 -0.00717264 0.16202859 0.53171778 Unknown
19206 2 24.96560000 8.84952000 -26.74470000 0.11732732 0.32821053 Lattice
19207 2 21.02050000 32.47490000 11.63960000 0.21422863 0.73453505 Unknown
