# id type pc1 pc2 dist_to_ref defect_type
3803 1 0.00844783 0.01194364 0.01518876 Lattice
3804 1 0.01046538 0.01302736 0.01907530 Lattice
3805 1 0.02668905 0.04013923 0.04894162 Lattice
3806 1 0.02120672 0.03193822 0.03894211 Lattice
3807 1 0.01830390 0.02741488 0.03341423 Lattice
3808 1 0.00689239 0.00893312 0.01340299 Lattice
3809 1 0.01147128 0.01711590 0.02132894 Lattice
3810 1 0.01139713 0.01528130 0.02054001 Lattice
3811 1 0.00932598 0.01247351 0.01626412 Lattice
3812 1 0.01189451 0.01589496 0.02116687 Lattice
3813 1 0.00010868 -0.00090098 0.01112442 Lattice
3814 1 0.00694649 0.00991860 0.01310985 Lattice
3815 1 -0.00389778 -0.00825112 0.01088077 Lattice
3816 1 0.00326993 0.00143857 0.01158518 Lattice
3817 1 0.01571760 0.02213386 0.02884030 Lattice
3818 1 0.01029698 0.01359570 0.01936573 Lattice
3819 1 -0.00959499 -0.01493540 0.01873079 Lattice
3820 1 -0.00280266 -0.00397676 0.00883027 Lattice
3821 1 0.01331307 0.01893942 0.02390418 Lattice
3822 1 -0.01178940 -0.02104105 0.02572933 Lattice
3823 1 0.01849447 0.02588581 0.03334115 Lattice
3824 1 -0.01452423 -0.02262730 0.02756539 Lattice
3825 1 0.00248113 0.00278003 0.00516630 Lattice
3826 1 -0.01269033 -0.02123268 0.02560745 Lattice
3827 1 -0.00154913 -0.00559918 0.00951500 Lattice
3828 1 -0.01190943 -0.01997719 0.02409620 Lattice
3829 1 0.00168623 0.00006577 0.00869868 Lattice
3830 1 -0.00110612 -0.00369283 0.00952880 Lattice
3831 1 0.00237358 0.00377813 0.00711433 Lattice
3832 1 0.00983172 0.01340865 0.01909764 Lattice
3833 1 0.00877507 0.01170688 0.01610852 Lattice
3834 1 0.01119573 0.01695948 0.02065713 Lattice
3835 1 -0.01399771 -0.02238856 0.02695200 Lattice
3836 1 0.00940970 0.01320204 0.01846325 Lattice
3837 1 0.00550027 0.00837748 0.01082211 Lattice
3838 1 0.00950311 0.01383902 0.01771373 Lattice
3839 1 -0.00251630 -0.00577364 0.00818269 Lattice
3840 1 0.00557519 0.00681017 0.01171267 Lattice
3841 1 -0.00344596 -0.00665488 0.00884009 Lattice
3842 1 -0.01973473 -0.02993699 0.03645671 Lattice
3843 1 0.00886366 0.01328883 0.01713942 Lattice
3844 1 0.02439829 0.03567560 0.04536369 Lattice
3845 1 0.00703148 0.00946740 0.01310038 Lattice
3846 1 -0.00537310 -0.00872170 0.01099205 Lattice
3847 1 0.00544502 0.00713661 0.01260783 Lattice
3848 1 0.01197504 0.01692020 0.02124483 Lattice
3849 1 -0.00680940 -0.01188039 0.01441399 Lattice
3850 1 -0.00226991 -0.00557512 0.00899468 Lattice
3851 1 -0.00337881 -0.00813697 0.01217911 Lattice
3852 1 0.00538174 0.00800927 0.01061872 Lattice
3853 1 0.00417457 0.00449028 0.00943353 Lattice
3854 1 -0.01964858 -0.02992866 0.03667575 Lattice
3855 1 0.00203143 0.00065681 0.00689442 Lattice
3856 1 -0.01132946 -0.01765830 0.02139916 Lattice
3857 1 0.00107267 -0.00102793 0.00853844 Lattice
3858 1 -0.00320711 -0.00714874 0.01171155 Lattice
3859 1 -0.02263691 -0.03539384 0.04281807 Lattice
3860 1 -0.01564181 -0.02448253 0.02991475 Lattice
3861 1 -0.00567980 -0.01019758 0.01417987 Lattice
3862 1 0.01124432 0.01646907 0.02131027 Lattice
3863 1 0.00472678 0.00657688 0.01097319 Lattice
3864 1 -0.00217740 -0.00500652 0.00702756 Lattice
3865 1 -0.00244297 -0.00426127 0.00692022 Lattice
3866 1 0.00657355 0.00650211 0.01604738 Lattice
3867 1 -0.00298572 -0.00683057 0.00976225 Lattice
3868 1 0.00568778 0.00780986 0.01071399 Lattice
3869 1 -0.01596812 -0.02640996 0.03167238 Lattice
3870 1 0.01895693 0.02706471 0.03530035 Lattice
3871 1 0.00292413 0.00152968 0.01068808 Lattice
3872 1 -0.01935626 -0.03188241 0.03908714 Lattice
3873 1 -0.01164572 -0.01922579 0.02304953 Lattice
3874 1 -0.00990203 -0.01572809 0.01903428 Lattice
3875 1 -0.00248262 -0.00708903 0.01130536 Lattice
3876 1 0.00255261 0.00011070 0.01208743 Lattice
3877 1 -0.01318652 -0.02153690 0.02572568 Lattice
3878 1 -0.01062256 -0.01693184 0.02029739 Lattice
3879 1 0.00955960 0.01360137 0.01784718 Lattice
3880 1 -0.00661548 -0.01210760 0.01695028 Lattice
3881 1 -0.00337012 -0.00665230 0.00912895 Lattice
3882 1 -0.00928312 -0.01565749 0.01870218 Lattice
3883 1 -0.00276870 -0.00716065 0.00998607 Lattice
3884 1 -0.01307508 -0.02128663 0.02549243 Lattice
3885 1 0.00439896 0.00657233 0.00885165 Lattice
3886 1 0.00881322 0.01172430 0.01667341 Lattice
3887 1 0.00990489 0.01397279 0.01788572 Lattice
3888 1 0.00692556 0.01017612 0.01381933 Lattice
3889 1 -0.01164297 -0.01911031 0.02283664 Lattice
3890 1 -0.00687422 -0.01106045 0.01333076 Lattice
3891 1 -0.00050427 -0.00478151 0.01119914 Lattice
3892 1 0.00694370 0.00762102 0.01327486 Lattice
3893 1 0.00447177 0.00433890 0.00936413 Lattice
3894 1 0.00363545 0.00335323 0.01204430 Lattice
3895 1 0.02645645 0.04023538 0.04975630 Lattice
3896 1 -0.00286069 -0.00595721 0.01135026 Lattice
3897 1 -0.00814342 -0.01424241 0.01697617 Lattice
3898 1 0.01182864 0.01714581 0.02180291 Lattice
3899 1 0.00184374 0.00060148 0.00645426 Lattice
3900 1 0.00576535 0.00505870 0.01239834 Lattice
3901 1 0.01325288 0.01787514 0.02558632 Lattice
3902 1 0.00706941 0.01057291 0.01602105 Lattice
3903 1 0.00647205 0.00890184 0.01252237 Lattice
3904 1 0.00207579 0.00115486 0.00673663 Lattice
3905 1 0.01025688 0.01501243 0.01863914 Lattice
3906 1 0.01396089 0.01915912 0.02552285 Lattice
3907 1 0.00047772 -0.00160879 0.00667821 Lattice
3908 1 -0.00138443 -0.00509280 0.01469076 Lattice
3909 1 -0.00529445 -0.01117835 0.01514381 Lattice
3910 1 -0.02288331 -0.03671223 0.04404888 Lattice
3911 1 -0.01724208 -0.02694649 0.03268351 Lattice
3912 1 -0.01577018 -0.02582103 0.03095627 Lattice
3913 1 0.01291492 0.01697304 0.02449948 Lattice
3914 1 0.00549797 0.00751998 0.01370268 Lattice
3915 1 0.01635364 0.02321908 0.02963044 Lattice
3916 1 0.01757591 0.02548927 0.03200198 Lattice
3917 1 0.01433532 0.01913342 0.02605254 Lattice
3918 1 -0.00659370 -0.01264176 0.01573333 Lattice
3919 1 0.01281993 0.01788527 0.02467054 Lattice
3920 1 0.01105843 0.01359057 0.02232485 Lattice
3921 1 0.01081155 0.01402176 0.01967669 Lattice
3922 1 0.01466236 0.01995029 0.02663087 Lattice
3923 1 -0.01608812 -0.02630051 0.03137699 Lattice
3924 1 0.01826668 0.02622626 0.03437937 Lattice
3925 1 -0.01015226 -0.01589324 0.01908052 Lattice
3926 1 -0.00063368 -0.00182486 0.00574756 Lattice
3927 1 -0.00903888 -0.01604674 0.01995386 Lattice
3928 1 0.00730839 0.00948890 0.01446543 Lattice
3929 1 0.00245149 0.00182976 0.00773652 Lattice
3930 1 0.00255745 0.00293922 0.00639999 Lattice
3931 1 0.00178943 0.00149062 0.00662246 Lattice
3932 1 -0.01922039 -0.03050425 0.03651303 Lattice
3933 1 -0.01069154 -0.01867249 0.02294608 Lattice
3934 1 -0.00010501 -0.00260607 0.00724586 Lattice
3935 1 0.01824802 0.02585425 0.03289466 Lattice
3936 1 -0.00062105 -0.00060701 0.00328825 Lattice
3937 1 0.01499434 0.02135819 0.02718011 Lattice
3938 1 0.01099934 0.01509989 0.02045145 Lattice
3939 1 -0.00126723 -0.00318606 0.00420605 Lattice
3940 1 -0.00143286 -0.00284510 0.00780682 Lattice
3941 1 -0.00336087 -0.00725502 0.01192203 Lattice
3942 1 0.00405889 0.00424905 0.00961434 Lattice
3943 1 -0.02094579 -0.03463215 0.04161309 Lattice
3944 1 -0.00952646 -0.01511372 0.01828685 Lattice
3945 1 0.01598193 0.02096610 0.03016774 Lattice
3946 1 0.01908254 0.02657311 0.03453624 Lattice
3947 1 -0.00412328 -0.00827260 0.01065601 Lattice
3948 1 -0.00632210 -0.01263787 0.01560804 Lattice
3949 1 0.00282516 0.00374526 0.00627455 Lattice
3950 1 0.00052600 -0.00116217 0.00654772 Lattice
3951 1 0.01072608 0.01295716 0.02047323 Lattice
3952 1 0.01369441 0.02015437 0.02543443 Lattice
3953 1 -0.01156999 -0.02023502 0.02426671 Lattice
3954 1 -0.00223711 -0.00791014 0.01510386 Lattice
3955 1 -0.00421874 -0.00982615 0.01358384 Lattice
3956 1 -0.01688391 -0.02767665 0.03327614 Lattice
3957 1 0.00861943 0.01092388 0.01695465 Lattice
3958 1 0.00667374 0.00936550 0.01243496 Lattice
3959 1 -0.00928878 -0.01521251 0.01832383 Lattice
3960 1 -0.00309661 -0.00613258 0.00927966 Lattice
3961 1 -0.00193065 -0.00611715 0.01226567 Lattice
3962 1 -0.01447867 -0.02419297 0.02925574 Lattice
3963 1 -0.00189252 -0.00520304 0.01132793 Lattice
3964 1 -0.00745611 -0.01376515 0.01692894 Lattice
3965 1 -0.02358596 -0.03909893 0.04691238 Lattice
3966 1 -0.03002828 -0.04830070 0.05791841 Lattice
3967 1 -0.01166348 -0.02126619 0.02700665 Lattice
3968 1 -0.01924775 -0.03218509 0.03896872 Lattice
3969 1 -0.01650894 -0.02665868 0.03204060 Lattice
3970 1 0.00090560 -0.00173947 0.00870196 Lattice
3971 1 0.00483263 0.00630945 0.00877681 Lattice
3972 1 -0.00639542 -0.01139734 0.01458929 Lattice
3973 1 0.00818270 0.01160018 0.01457747 Lattice
3974 1 0.01294385 0.01759605 0.02367009 Lattice
3975 1 0.00471709 0.00519693 0.00976356 Lattice
3976 1 -0.00107964 -0.00120799 0.00776295 Lattice
3977 1 0.00392309 0.00408513 0.00755545 Lattice
3978 1 0.00404084 0.00488467 0.00790139 Lattice
3979 1 -0.01505239 -0.02399827 0.02878823 Lattice
3980 1 -0.01520387 -0.02541582 0.03057432 Lattice
3981 1 0.01660563 0.02394009 0.03037123 Lattice
3982 1 -0.00277862 -0.00512775 0.00916897 Lattice
3983 1 0.00787640 0.01058888 0.01376130 Lattice
3984 1 0.00044944 -0.00030714 0.00343919 Lattice
3985 1 0.00675054 0.00862417 0.01251187 Lattice
3986 1 -0.01229955 -0.01940289 0.02331737 Lattice
3987 1 0.02425283 0.03557376 0.04393684 Lattice
3988 1 0.02129894 0.03179938 0.03888212 Lattice
3989 1 -0.00982179 -0.01486853 0.01866306 Lattice
3990 1 0.00455673 0.00527650 0.01358857 Lattice
3991 1 -0.00485500 -0.00974416 0.01192548 Lattice
3992 1 -0.00041364 -0.00373570 0.00908109 Lattice
3993 1 0.00770277 0.01024509 0.01540488 Lattice
3994 1 -0.00929435 -0.01417339 0.01874737 Lattice
3995 1 -0.00633427 -0.01115558 0.01550143 Lattice
3996 1 0.00302667 0.00283167 0.00673400 Lattice
3997 1 0.02288782 0.03202046 0.04253990 Lattice
3998 1 0.00164200 0.00005934 0.00621105 Lattice
3999 1 -0.00450610 -0.00982806 0.01438853 Lattice
4000 1 0.01720484 0.02324933 0.03111842 Lattice
4001 1 -0.01064956 -0.01798880 0.02195700 Lattice
4002 1 0.00211709 0.00231667 0.00838759 Lattice
4003 1 -0.00614815 -0.01371586 0.01999974 Lattice
4004 1 -0.00677066 -0.01034322 0.01277856 Lattice
4005 1 -0.00924844 -0.01481899 0.01843678 Lattice
4006 1 0.02126219 0.03115765 0.03935681 Lattice
4007 1 -0.00451395 -0.00796258 0.00973151 Lattice
4008 1 -0.01002429 -0.01672146 0.02007115 Lattice
4009 1 0.00628416 0.00724372 0.01242499 Lattice
4010 1 0.02093812 0.03066853 0.03826426 Lattice
4011 1 -0.01038154 -0.01828476 0.02209011 Lattice
4012 1 0.02568546 0.03716534 0.04718351 Lattice
4013 1 -0.00354097 -0.00783858 0.01142818 Lattice
4014 1 0.01281406 0.01930895 0.02436197 Lattice
4015 1 0.01859709 0.02662037 0.03496122 Lattice
4016 1 -0.00827135 -0.01379046 0.01890600 Lattice
4017 1 -0.02015541 -0.03194717 0.03828655 Lattice
4018 1 -0.01376258 -0.02258002 0.02737504 Lattice
4019 1 0.00272852 0.00250027 0.00668135 Lattice
4020 1 0.01170052 0.01571309 0.02106327 Lattice
4021 1 0.01882221 0.02709690 0.03529465 Lattice
4022 1 0.00434414 0.00520404 0.00835918 Lattice
4023 1 -0.00405821 -0.00770929 0.01218244 Lattice
4024 1 0.01586979 0.02096034 0.02907027 Lattice
4025 1 0.00030129 -0.00168816 0.00634803 Lattice
4026 1 -0.01023994 -0.01712736 0.02047205 Lattice
4027 1 -0.00248796 -0.00570868 0.00831570 Lattice
4028 1 -0.00027228 -0.00268741 0.00632645 Lattice
4029 1 -0.00346004 -0.00679111 0.00923575 Lattice
4030 1 0.00684115 0.00864963 0.01223102 Lattice
4031 1 0.01482312 0.02188284 0.02757089 Lattice
4032 1 -0.00078757 -0.00200271 0.00559959 Lattice
4033 1 -0.00765889 -0.01355949 0.01681139 Lattice
4034 1 0.00641967 0.00675237 0.01151881 Lattice
4035 1 0.00296199 0.00432936 0.00769259 Lattice
4036 1 -0.00531069 -0.01128083 0.01450153 Lattice
4037 1 -0.00053852 -0.00178018 0.00658179 Lattice
4038 1 0.00201416 0.00163701 0.01062535 Lattice
4039 1 -0.02298446 -0.03683616 0.04452460 Lattice
4040 1 0.02118375 0.02863192 0.03736767 Lattice
4041 1 -0.00596960 -0.01019379 0.01233322 Lattice
4042 1 0.00040181 -0.00062467 0.00558658 Lattice
4043 1 0.01335905 0.01852551 0.02450428 Lattice
4044 1 0.01168443 0.01254443 0.02181422 Lattice
4045 1 -0.00213286 -0.00510738 0.00715893 Lattice
4046 1 -0.00174280 -0.00422465 0.00719333 Lattice
4047 1 0.01489633 0.02054199 0.02663092 Lattice
4048 1 -0.01239165 -0.01978565 0.02388347 Lattice
4049 1 0.01280262 0.01730268 0.02252627 Lattice
4050 1 0.00693412 0.00815794 0.01289709 Lattice
4051 1 -0.00713001 -0.01100189 0.01367958 Lattice
4052 1 0.01748439 0.02440413 0.03124277 Lattice
4053 1 0.00067722 -0.00040444 0.00520258 Lattice
4054 1 0.00486655 0.00547078 0.01039282 Lattice
4055 1 0.00536585 0.00588847 0.01062365 Lattice
4056 1 -0.00612742 -0.01005934 0.01219467 Lattice
4057 1 0.00617917 0.00654821 0.01218213 Lattice
4058 1 -0.01844274 -0.02920793 0.03545145 Lattice
4059 1 0.01466718 0.02057353 0.02684987 Lattice
4060 1 -0.00165649 -0.00405812 0.00760244 Lattice
4061 1 0.00509446 0.00559139 0.01121372 Lattice
4062 1 0.00517202 0.00567218 0.01062351 Lattice
4063 1 0.00065424 -0.00163494 0.00821989 Lattice
4064 1 -0.00300128 -0.00516611 0.00662201 Lattice
4065 1 -0.00380492 -0.00739372 0.00960705 Lattice
4066 1 -0.01258861 -0.02108341 0.02520167 Lattice
4067 1 0.01117067 0.01384903 0.02181264 Lattice
4068 1 -0.00140487 -0.00422600 0.00783497 Lattice
4069 1 0.00660723 0.00846633 0.01459031 Lattice
4070 1 0.02249905 0.03137668 0.04045015 Lattice
4071 1 -0.00140938 -0.00293027 0.00562423 Lattice
4072 1 -0.00717782 -0.01214578 0.01611022 Lattice
4073 1 0.00612140 0.00640193 0.01330548 Lattice
4074 1 -0.00033074 -0.00271894 0.00654213 Lattice
4075 1 -0.01397779 -0.02328366 0.02804294 Lattice
4076 1 -0.00123520 -0.00358202 0.00747455 Lattice
4077 1 0.02353022 0.03403485 0.04285888 Lattice
4078 1 -0.00624993 -0.01276350 0.01585107 Lattice
4079 1 -0.00168627 -0.00636615 0.01310623 Lattice
4080 1 0.00422169 0.00486995 0.00951644 Lattice
4081 1 0.00730689 0.00899073 0.01434788 Lattice
4082 1 0.00040371 -0.00106933 0.00736645 Lattice
4083 1 0.01797564 0.02615212 0.03274128 Lattice
4084 1 -0.00308380 -0.00659722 0.00955503 Lattice
4085 1 0.01566381 0.02135745 0.02823196 Lattice
4086 1 0.00474441 0.00319483 0.01272659 Lattice
4087 1 0.02970657 0.04312265 0.05468580 Lattice
4088 1 -0.01480246 -0.02486025 0.03085540 Lattice
4089 1 0.02549552 0.03778261 0.04687788 Lattice
4090 1 -0.01056004 -0.01757297 0.02193573 Lattice
4091 1 0.00134286 0.00121628 0.00583738 Lattice
4092 1 0.00018120 -0.00210670 0.00549716 Lattice
4093 1 -0.00465720 -0.00846164 0.01030188 Lattice
4094 1 0.00299815 0.00306966 0.00810196 Lattice
4095 1 0.02152748 0.03090680 0.03953477 Lattice
4096 1 0.01564157 0.02200163 0.02860780 Lattice
4097 1 -0.00775600 -0.01212427 0.01631077 Lattice
4098 1 0.00073295 -0.00074720 0.00601106 Lattice
4099 1 -0.00633595 -0.01087972 0.01347006 Lattice
4100 1 0.01051859 0.01396287 0.01915701 Lattice
4101 1 -0.00392507 -0.00748058 0.01024402 Lattice
4102 1 0.00472151 0.00647236 0.00958940 Lattice
4103 1 0.00721431 0.01020791 0.01408523 Lattice
4104 1 -0.01172552 -0.01924207 0.02295168 Lattice
4105 1 0.01963923 0.02797893 0.03562980 Lattice
4106 1 0.01908129 0.02721410 0.03494789 Lattice
4107 1 -0.01161088 -0.01803746 0.02171818 Lattice
4108 1 0.00538501 0.00618080 0.01035690 Lattice
4109 1 -0.01119028 -0.01768395 0.02182895 Lattice
4110 1 0.01441265 0.01989189 0.02601783 Lattice
4111 1 0.00058382 -0.00128624 0.00663444 Lattice
4112 1 -0.00675051 -0.01183516 0.01447705 Lattice
4113 1 -0.00978332 -0.01651814 0.02009685 Lattice
4114 1 -0.02073529 -0.03269755 0.03958072 Lattice
4115 1 -0.01760586 -0.02753576 0.03300443 Lattice
4116 1 -0.00621092 -0.01139660 0.01524785 Lattice
4117 1 0.01999483 0.02818011 0.03662975 Lattice
4118 1 0.01436403 0.01756944 0.02653455 Lattice
4119 1 0.00903257 0.01109455 0.01600785 Lattice
4120 1 -0.00171327 -0.00437338 0.00839374 Lattice
4121 1 -0.01757748 -0.02930024 0.03518821 Lattice
4122 1 0.00794118 0.01081636 0.01393737 Lattice
4123 1 0.01073717 0.01440145 0.01956331 Lattice
4124 1 0.00789475 0.01204602 0.02164600 Lattice
4125 1 0.00742427 0.01041131 0.01339049 Lattice
4126 1 0.00004139 -0.00093658 0.00616900 Lattice
4127 1 -0.01235339 -0.01929666 0.02394674 Lattice
4128 1 0.00524149 0.00767473 0.00985069 Lattice
4129 1 0.00033036 -0.00001493 0.00458814 Lattice
4130 1 0.00109264 0.00006942 0.00820825 Lattice
4131 1 0.00206727 0.00116861 0.00924832 Lattice
4132 1 0.00429967 0.00530799 0.00831810 Lattice
4133 1 -0.01398449 -0.02334769 0.02776613 Lattice
4134 1 0.01191361 0.01592694 0.02155263 Lattice
4135 1 -0.01080852 -0.02044114 0.02491134 Lattice
4136 1 -0.00140731 -0.00394574 0.00801800 Lattice
4137 1 -0.00775786 -0.01434999 0.01812169 Lattice
4138 1 0.01435946 0.02154129 0.02655924 Lattice
4139 1 -0.00125946 -0.00371616 0.00704413 Lattice
4140 1 0.01805101 0.02615830 0.03317198 Lattice
4141 1 -0.00155700 -0.00511410 0.01098936 Lattice
4142 1 0.00242202 0.00198023 0.00670047 Lattice
4143 1 -0.01668238 -0.02793326 0.03329906 Lattice
4144 1 -0.01448323 -0.02316267 0.02863314 Lattice
4145 1 -0.00184785 -0.00502296 0.00879376 Lattice
4146 1 -0.02313735 -0.03649375 0.04388873 Lattice
4147 1 -0.00853618 -0.01476642 0.01809880 Lattice
4148 1 0.00247945 0.00193350 0.00822669 Lattice
4149 1 -0.01102682 -0.01852891 0.02229724 Lattice
4150 1 -0.00545411 -0.01032124 0.01332386 Lattice
4151 1 -0.00632180 -0.01044856 0.01341020 Lattice
4152 1 0.00737648 0.00911106 0.01452429 Lattice
4153 1 0.00270958 0.00180793 0.00611692 Lattice
4154 1 0.00105631 -0.00111282 0.00877866 Lattice
4155 1 -0.00443302 -0.00693265 0.00889489 Lattice
4156 1 0.01152932 0.01530576 0.02118760 Lattice
4157 1 0.00926045 0.01229108 0.01645282 Lattice
4158 1 -0.02026507 -0.03144629 0.03780534 Lattice
4159 1 0.00988626 0.01374251 0.01796211 Lattice
4160 1 -0.00598532 -0.00938893 0.01305098 Lattice
4161 1 -0.00842633 -0.01469993 0.01799157 Lattice
4162 1 0.00233379 0.00291145 0.00660396 Lattice
4163 1 -0.02292847 -0.03701239 0.04423858 Lattice
4164 1 -0.00423091 -0.00689102 0.00936024 Lattice
4165 1 0.00513122 0.00476462 0.01105088 Lattice
4166 1 0.00598394 0.00856198 0.01103557 Lattice
4167 1 0.01388392 0.01984598 0.02439862 Lattice
4168 1 -0.00997325 -0.01543139 0.01868139 Lattice
4169 1 0.02330202 0.03517150 0.04306016 Lattice
4170 1 0.00692742 0.01018100 0.01298875 Lattice
4171 1 0.02160611 0.03165511 0.03899630 Lattice
4172 1 0.02217605 0.03335989 0.04081506 Lattice
4173 1 0.01224307 0.01943981 0.02450414 Lattice
4174 1 0.01092833 0.01555252 0.02067319 Lattice
4175 1 -0.00419953 -0.00752205 0.01061872 Lattice
4176 1 -0.01311195 -0.02020724 0.02497751 Lattice
4177 1 0.00758941 0.01038885 0.01384461 Lattice
4178 1 -0.00379088 -0.00917028 0.01352845 Lattice
4179 1 -0.01349065 -0.02340404 0.02850315 Lattice
4180 1 0.00368074 0.00487943 0.00958906 Lattice
4181 1 -0.00989737 -0.01576356 0.01940030 Lattice
4182 1 0.00221331 0.00203429 0.00663386 Lattice
4183 1 0.00886547 0.01051558 0.01571829 Lattice
4184 1 0.00627383 0.00664969 0.01416168 Lattice
4185 1 0.01608807 0.02467586 0.03025890 Lattice
4186 1 0.00550494 0.00751249 0.01101975 Lattice
4187 1 0.01211370 0.01727885 0.02237168 Lattice
4188 1 0.01073725 0.01479953 0.01999062 Lattice
4189 1 0.01058198 0.01548689 0.01965556 Lattice
4190 1 0.00951742 0.01301849 0.01651622 Lattice
4191 1 0.00868015 0.01251146 0.01665125 Lattice
4192 1 0.00582984 0.00834933 0.01121703 Lattice
4193 1 0.00089624 -0.00186958 0.00888966 Lattice
4194 1 -0.00428969 -0.00879826 0.01139481 Lattice
4195 1 0.00777453 0.00977237 0.01521789 Lattice
4196 1 0.01513946 0.02087848 0.02819394 Lattice
4197 1 -0.00860999 -0.01622532 0.02000230 Lattice
4198 1 0.01145222 0.01664978 0.02091968 Lattice
4199 1 0.01279627 0.01835465 0.02303962 Lattice
4200 1 0.00969753 0.01405420 0.01820778 Lattice
4201 1 -0.00119198 -0.00426015 0.00778268 Lattice
4202 1 0.01513564 0.02124942 0.02747107 Lattice
4203 1 0.01605300 0.02429244 0.02983307 Lattice
4204 1 0.01012866 0.01467417 0.02024781 Lattice
4205 1 0.00671534 0.00684556 0.01317851 Lattice
4206 1 0.00271438 0.00216848 0.01010107 Lattice
4207 1 0.00044768 -0.00086780 0.00634555 Lattice
4208 1 0.00313425 0.00246766 0.00814836 Lattice
4209 1 0.00557986 0.00564982 0.01301467 Lattice
4210 1 -0.01298661 -0.02093303 0.02503019 Lattice
4211 1 -0.00481893 -0.00834813 0.01037212 Lattice
4212 1 -0.01935978 -0.03066585 0.03671928 Lattice
4213 1 -0.00696735 -0.01251702 0.01519828 Lattice
4214 1 0.01301007 0.01876580 0.02357208 Lattice
4215 1 0.00269532 0.00101826 0.00718492 Lattice
4216 1 -0.00247038 -0.00473567 0.00668867 Lattice
4217 1 -0.00177537 -0.00426127 0.00790444 Lattice
4218 1 -0.00478878 -0.00926388 0.01293071 Lattice
4219 1 0.01031924 0.01544767 0.01909716 Lattice
4220 1 0.02110467 0.03166285 0.03893233 Lattice
4221 1 0.00634809 0.00838053 0.01117621 Lattice
4222 1 -0.00758773 -0.01224149 0.01590187 Lattice
4223 1 0.01305823 0.01528950 0.02700025 Lattice
4224 1 0.02430240 0.03499886 0.04397306 Lattice
4225 1 -0.01150592 -0.01854944 0.02254365 Lattice
4226 1 -0.00645917 -0.01304352 0.01735788 Lattice
4227 1 0.01245158 0.01794297 0.02338619 Lattice
4228 1 0.03052409 0.04505049 0.05636242 Lattice
4229 1 0.00697457 0.00877161 0.01385880 Lattice
4230 1 -0.01479638 -0.02535837 0.03048898 Lattice
4231 1 -0.00382807 -0.00604213 0.00876673 Lattice
4232 1 0.01436704 0.02054824 0.02609705 Lattice
4233 1 0.00406104 0.00380565 0.00920224 Lattice
4234 1 0.01709667 0.02218948 0.03022482 Lattice
4235 1 0.02026529 0.02954638 0.03789086 Lattice
4236 1 0.00070191 -0.00200021 0.01052023 Lattice
4237 1 -0.01674952 -0.02452800 0.03124660 Lattice
4238 1 0.00794444 0.01008103 0.01583595 Lattice
4239 1 0.00073803 -0.00027410 0.00841261 Lattice
4240 1 0.01520977 0.02130669 0.02751899 Lattice
4241 1 0.01937605 0.02866044 0.03526321 Lattice
4242 1 -0.00752295 -0.01049147 0.02249479 Lattice
4243 1 0.01264207 0.01901314 0.02488635 Lattice
4244 1 0.00093316 0.00113115 0.00584263 Lattice
4245 1 -0.00185908 -0.00252908 0.01415133 Lattice
4246 1 -0.01716093 -0.02709048 0.05443897 Lattice
4247 1 0.01252424 0.01667226 0.02196568 Lattice
4248 1 0.01062022 0.01449622 0.01886037 Lattice
4249 1 0.00249387 0.00043696 0.00933734 Lattice
4250 1 0.00445985 0.00507296 0.01095655 Lattice
4251 1 0.00039405 -0.00017025 0.00534708 Lattice
4252 1 0.01279148 0.01690993 0.02269505 Lattice
4253 1 0.00444146 0.00451553 0.01520353 Lattice
4254 1 0.00193355 0.00119922 0.00927554 Lattice
4255 1 -0.01914421 -0.03163507 0.03789890 Lattice
4256 1 0.00566911 0.00840627 0.01120874 Lattice
4257 1 -0.01092407 -0.01875641 0.02285460 Lattice
4258 1 0.00461256 0.00481556 0.01084582 Lattice
4259 1 -0.01184755 -0.01884147 0.02273290 Lattice
4260 1 0.00930995 0.01158185 0.01828577 Lattice
4261 1 -0.00809363 -0.01315553 0.01585312 Lattice
4262 1 0.00866023 0.01035737 0.01633567 Lattice
4263 1 0.02345717 0.03468815 0.04268429 Lattice
4264 1 -0.01161763 -0.01892347 0.02263996 Lattice
4265 1 0.01076122 0.01541290 0.02031013 Lattice
4266 1 -0.01571671 -0.02480550 0.03001301 Lattice
4267 1 0.00757834 0.01074371 0.01367851 Lattice
4268 1 0.00462876 0.00628233 0.00986529 Lattice
4269 1 -0.00195415 -0.00570511 0.00966053 Lattice
4270 1 -0.01021964 -0.01590951 0.01963754 Lattice
4271 1 -0.01138110 -0.01735801 0.02284509 Lattice
4272 1 0.01226451 0.01493851 0.02191022 Lattice
4273 1 0.00680463 0.00653491 0.01555087 Lattice
4274 1 0.01272698 0.01795457 0.02264964 Lattice
4275 1 0.01385091 0.02063659 0.02610249 Lattice
4276 1 0.01247511 0.01879036 0.02518796 Lattice
4277 1 0.02011197 0.02771165 0.03647181 Lattice
4278 1 0.00780382 0.01012054 0.01483796 Lattice
4279 1 -0.01119775 -0.01977959 0.02358403 Lattice
4280 1 -0.00040944 -0.00083348 0.00333253 Lattice
4281 1 0.00197074 0.00119815 0.00681080 Lattice
4282 1 0.00358373 0.00520566 0.00715193 Lattice
4283 1 0.00643039 0.00912660 0.01282919 Lattice
4284 1 0.00458343 0.00605712 0.00858308 Lattice
4285 1 0.01579138 0.02328060 0.02870410 Lattice
