# id type x y z dist_to_ref defect_prob defect_type
1033 1 21.16650000 31.86540000 3.55782000 0.00498831 1.00000000 Lattice
1034 1 22.98690000 33.54210000 3.52805000 0.04240439 1.00000000 Lattice
1035 1 22.95220000 31.92900000 5.26230000 0.01798345 1.00000000 Lattice
1036 1 21.06630000 33.52650000 5.32045000 0.01245136 1.00000000 Lattice
1037 1 24.70230000 31.97500000 3.50051000 0.01270239 1.00000000 Lattice
1038 1 26.43230000 33.69680000 3.61531000 0.01297273 1.00000000 Lattice
1039 1 26.57300000 31.79100000 5.22138000 0.00867054 1.00000000 Lattice
1040 1 24.78300000 33.57030000 5.26472000 0.02386166 1.00000000 Lattice
1041 1 28.25810000 31.90850000 3.58612000 0.01414925 1.00000000 Lattice
1042 1 30.06340000 33.54800000 3.65671000 0.03840768 1.00000000 Lattice
1043 1 30.03720000 31.75600000 5.29566000 0.03615269 1.00000000 Lattice
1044 1 28.34060000 33.59370000 5.29260000 0.01959794 1.00000000 Lattice
1045 1 31.73450000 31.70360000 3.58174000 0.02003376 1.00000000 Lattice
1046 1 33.54890000 33.57740000 3.50438000 0.01315399 1.00000000 Lattice
1047 1 33.60220000 31.76390000 5.30312000 0.01011116 1.00000000 Lattice
1048 1 31.87300000 33.51340000 5.17406000 0.01226691 1.00000000 Lattice
1049 1 35.31870000 31.75090000 3.54397000 0.00598582 1.00000000 Lattice
1050 1 37.13330000 33.53580000 3.56967000 0.01786594 1.00000000 Lattice
1051 1 37.09110000 31.83050000 5.33826000 0.00576022 1.00000000 Lattice
1052 1 35.30640000 33.53070000 5.31429000 0.00934424 1.00000000 Lattice
1053 1 38.89330000 31.80360000 3.57709000 0.01036127 1.00000000 Lattice
1054 1 40.69800000 33.66980000 3.58558000 0.01107490 1.00000000 Lattice
1055 1 40.72330000 31.94220000 5.25579000 0.01859809 1.00000000 Lattice
1056 1 38.91130000 33.58610000 5.22606000 0.00988373 1.00000000 Lattice
1057 1 0.02939760 35.30260000 3.43352000 0.01853886 1.00000000 Lattice
1058 1 1.65278000 37.12940000 3.50986000 0.00953055 1.00000000 Lattice
1059 1 1.71146000 35.34860000 5.38142000 0.02461623 1.00000000 Lattice
1060 1 0.03735630 37.17970000 5.20867000 0.03637049 1.00000000 Lattice
1061 1 3.48181000 35.45770000 3.49206000 0.01226392 1.00000000 Lattice
1062 1 5.22964000 37.14880000 3.47201000 0.01243929 1.00000000 Lattice
1063 1 5.28259000 35.38110000 5.21449000 0.00644254 1.00000000 Lattice
1064 1 3.51238000 37.17890000 5.18391000 0.00760297 1.00000000 Lattice
1065 1 7.08301000 35.35880000 3.58811000 0.02143027 1.00000000 Lattice
1066 1 8.84991000 37.02850000 3.52835000 0.03724520 1.00000000 Lattice
1067 1 8.82599000 35.32830000 5.32979000 0.00503086 1.00000000 Lattice
1068 1 7.02103000 37.07310000 5.30688000 0.00924161 1.00000000 Lattice
1069 1 10.55920000 35.26940000 3.47125000 0.01297598 1.00000000 Lattice
1070 1 12.37500000 37.06580000 3.50783000 0.00788660 1.00000000 Lattice
1071 1 12.45110000 35.35820000 5.17603000 0.02482671 1.00000000 Lattice
1072 1 10.58140000 36.99440000 5.23235000 0.00861151 1.00000000 Lattice
1073 1 14.20990000 35.21930000 3.56076000 0.00749103 1.00000000 Lattice
1074 1 15.99660000 37.13930000 3.66207000 0.01143778 1.00000000 Lattice
1075 1 15.94770000 35.35970000 5.44496000 0.00929566 1.00000000 Lattice
1076 1 14.17960000 37.18090000 5.29636000 0.01186063 1.00000000 Lattice
1077 1 17.58980000 35.33050000 3.63077000 0.01339593 1.00000000 Lattice
1078 1 19.44980000 37.09550000 3.48556000 0.02812057 1.00000000 Lattice
1079 1 19.46340000 35.33110000 5.32473000 0.00803221 1.00000000 Lattice
1080 1 17.71320000 37.11100000 5.41070000 0.02217282 1.00000000 Lattice
1081 1 21.20510000 35.23750000 3.47196000 0.00486780 1.00000000 Lattice
1082 1 22.80370000 37.10820000 3.53136000 0.03607351 1.00000000 Lattice
1083 1 22.92480000 35.29130000 5.26641000 0.01216826 1.00000000 Lattice
1084 1 21.12290000 37.06710000 5.35291000 0.01061049 1.00000000 Lattice
1085 1 24.61280000 35.40150000 3.46370000 0.00500208 1.00000000 Lattice
1086 1 26.40150000 37.03710000 3.52570000 0.01446989 1.00000000 Lattice
1087 1 26.48120000 35.38940000 5.34282000 0.01174529 1.00000000 Lattice
1088 1 24.64640000 37.14500000 5.32447000 0.00521767 1.00000000 Lattice
1089 1 28.35590000 35.39930000 3.54520000 0.02900595 1.00000000 Lattice
1090 1 30.10120000 37.15630000 3.55576000 0.00735487 1.00000000 Lattice
1091 1 30.08700000 35.32960000 5.31771000 0.02241621 1.00000000 Lattice
1092 1 28.15870000 37.17390000 5.37731000 0.01873467 1.00000000 Lattice
1093 1 31.73030000 35.33150000 3.56753000 0.01803625 1.00000000 Lattice
1094 1 33.54990000 37.06770000 3.54024000 0.00401552 1.00000000 Lattice
1095 1 33.56790000 35.32700000 5.19248000 0.02346671 1.00000000 Lattice
1096 1 31.65770000 37.12280000 5.34503000 0.01176230 1.00000000 Lattice
1097 1 35.28170000 35.36220000 3.42918000 0.03891949 1.00000000 Lattice
1098 1 36.98740000 37.11840000 3.49102000 0.01928418 1.00000000 Lattice
1099 1 36.97000000 35.35010000 5.17553000 0.02086640 1.00000000 Lattice
1100 1 35.33330000 37.05510000 5.28814000 0.01091705 1.00000000 Lattice
1101 1 38.72340000 35.40140000 3.59969000 0.01876796 1.00000000 Lattice
1102 1 40.68710000 37.13460000 3.50861000 0.04460830 1.00000000 Lattice
1103 1 40.72140000 35.37080000 5.30610000 0.00524404 1.00000000 Lattice
1104 1 38.84380000 36.99160000 5.27615000 0.01101022 1.00000000 Lattice
1105 1 -0.00390079 38.91650000 3.48295000 0.01137236 1.00000000 Lattice
1106 1 1.70361000 40.71920000 3.47573000 0.00486801 1.00000000 Lattice
1107 1 1.80239000 38.90360000 5.36984000 0.00768608 1.00000000 Lattice
1108 1 0.08795190 40.66190000 5.31562000 0.00629398 1.00000000 Lattice
1109 1 3.57714000 38.92050000 3.55722000 0.02013582 1.00000000 Lattice
1110 1 5.30032000 40.56860000 3.58847000 0.00897550 1.00000000 Lattice
1111 1 5.27980000 38.77430000 5.35163000 0.02946068 1.00000000 Lattice
1112 1 3.54600000 40.65080000 5.24996000 0.03555121 1.00000000 Lattice
1113 1 7.19560000 38.80260000 3.63028000 0.01659827 1.00000000 Lattice
1114 1 8.78850000 40.56290000 3.44360000 0.03659014 1.00000000 Lattice
1115 1 8.85359000 38.82100000 5.35119000 0.01029111 1.00000000 Lattice
1116 1 7.04154000 40.47670000 5.37830000 0.02104097 1.00000000 Lattice
1117 1 10.59780000 38.86070000 3.55404000 0.00750044 1.00000000 Lattice
1118 1 12.44110000 40.64230000 3.54211000 0.00580423 1.00000000 Lattice
1119 1 12.47780000 38.82690000 5.25557000 0.02045601 1.00000000 Lattice
1120 1 10.57090000 40.62870000 5.23356000 0.00875172 1.00000000 Lattice
1121 1 14.24290000 38.82860000 3.45882000 0.00966502 1.00000000 Lattice
1122 1 15.88110000 40.63340000 3.54796000 0.00962969 1.00000000 Lattice
1123 1 15.90840000 38.84580000 5.36284000 0.02453111 1.00000000 Lattice
1124 1 14.20330000 40.59110000 5.24586000 0.02226614 1.00000000 Lattice
1125 1 17.62180000 38.93510000 3.54862000 0.02391693 1.00000000 Lattice
1126 1 19.45080000 40.67290000 3.55264000 0.02451001 1.00000000 Lattice
1127 1 19.56450000 38.78460000 5.29378000 0.01852469 1.00000000 Lattice
1128 1 17.64640000 40.55080000 5.30302000 0.02302975 1.00000000 Lattice
1129 1 21.09120000 38.95950000 3.48556000 0.00854164 1.00000000 Lattice
1130 1 22.96680000 40.73120000 3.47929000 0.00519060 1.00000000 Lattice
1131 1 22.98750000 38.99070000 5.22377000 0.01984147 1.00000000 Lattice
1132 1 21.17560000 40.67080000 5.30343000 0.02964318 1.00000000 Lattice
1133 1 24.63970000 38.80340000 3.41991000 0.02026754 1.00000000 Lattice
1134 1 26.48780000 40.70460000 3.44610000 0.01094834 1.00000000 Lattice
1135 1 26.43110000 38.94360000 5.33517000 0.03237928 1.00000000 Lattice
1136 1 24.76570000 40.66790000 5.25296000 0.00894262 1.00000000 Lattice
1137 1 28.19550000 38.82540000 3.47091000 0.02595831 1.00000000 Lattice
1138 1 30.03960000 40.66820000 3.56157000 0.00986899 1.00000000 Lattice
1139 1 29.86330000 38.96460000 5.28272000 0.01441003 1.00000000 Lattice
1140 1 28.24060000 40.66790000 5.27242000 0.00511318 1.00000000 Lattice
1141 1 31.81300000 38.88980000 3.62678000 0.02564216 1.00000000 Lattice
1142 1 33.57820000 40.65940000 3.42386000 0.01334071 1.00000000 Lattice
1143 1 33.57720000 38.80690000 5.28504000 0.00789902 1.00000000 Lattice
1144 1 31.84930000 40.66240000 5.27992000 0.00421989 1.00000000 Lattice
1145 1 35.25640000 38.89670000 3.59475000 0.00484635 1.00000000 Lattice
1146 1 37.07150000 40.71270000 3.59449000 0.01672809 1.00000000 Lattice
1147 1 37.05910000 38.82780000 5.34231000 0.02188166 1.00000000 Lattice
1148 1 35.35190000 40.50870000 5.35163000 0.00939008 1.00000000 Lattice
1149 1 38.83300000 38.79870000 3.46751000 0.04467268 1.00000000 Lattice
1150 1 40.72540000 40.63890000 3.58178000 0.02918479 1.00000000 Lattice
1151 1 40.60890000 38.83000000 5.35457000 0.00881799 1.00000000 Lattice
1152 1 38.90830000 40.68330000 5.18992000 0.02209665 1.00000000 Lattice
1153 1 0.05070900 42.40050000 6.98841000 0.04403815 1.00000000 Lattice
1154 1 1.75839000 1.73714000 6.95954000 0.00772892 1.00000000 Lattice
1155 1 1.73423000 0.03882920 8.66334000 0.01263909 1.00000000 Lattice
1156 1 0.04066440 1.63536000 8.77360000 0.03005282 1.00000000 Lattice
1157 1 3.59821000 42.37180000 7.05212000 0.03586107 1.00000000 Lattice
1158 1 5.32353000 1.77812000 7.16584000 0.04207551 1.00000000 Lattice
1159 1 5.30623000 42.30340000 8.89721000 0.00906892 1.00000000 Lattice
1160 1 3.53659000 1.73809000 8.85712000 0.02809909 1.00000000 Lattice
1161 1 7.04059000 42.24840000 7.13194000 0.01355482 1.00000000 Lattice
1162 1 8.73560000 1.68988000 7.10149000 0.02218908 1.00000000 Lattice
1163 1 8.78450000 42.32770000 8.79135000 0.03313781 1.00000000 Lattice
1164 1 7.05345000 1.65854000 8.86803000 0.01673776 1.00000000 Lattice
1165 1 10.44830000 42.34160000 7.13745000 0.00796182 1.00000000 Lattice
1166 1 12.35610000 1.69415000 7.02862000 0.00916848 1.00000000 Lattice
1167 1 12.28340000 0.00562366 8.85436000 0.01270319 1.00000000 Lattice
1168 1 10.59510000 1.66129000 8.87392000 0.01073001 1.00000000 Lattice
1169 1 13.99000000 42.36660000 7.03330000 0.01365413 1.00000000 Lattice
1170 1 15.83840000 1.77833000 7.15263000 0.01416728 1.00000000 Lattice
1171 1 15.95050000 42.35160000 8.74362000 0.00862369 1.00000000 Lattice
1172 1 14.11480000 1.71213000 8.83683000 0.00774822 1.00000000 Lattice
1173 1 17.54660000 0.08136640 6.91979000 0.01758038 1.00000000 Lattice
1174 1 19.44010000 1.87795000 7.08030000 0.02606659 1.00000000 Lattice
1175 1 19.42730000 0.05842090 8.85571000 0.04106182 1.00000000 Lattice
1176 1 17.61620000 1.71540000 8.74789000 0.01418251 1.00000000 Lattice
1177 1 21.22520000 42.33640000 7.05365000 0.02376301 1.00000000 Lattice
1178 1 22.92490000 1.84565000 7.06808000 0.00676862 1.00000000 Lattice
1179 1 22.98780000 42.33950000 8.83116000 0.00884100 1.00000000 Lattice
1180 1 21.19080000 1.75260000 8.85358000 0.03047113 1.00000000 Lattice
1181 1 24.68450000 -0.00062735 7.14242000 0.01609884 1.00000000 Lattice
1182 1 26.45730000 1.79839000 7.06107000 0.02640851 1.00000000 Lattice
1183 1 26.43700000 0.06833300 8.73134000 0.01126572 1.00000000 Lattice
1184 1 24.65840000 1.86628000 8.76988000 0.02584343 1.00000000 Lattice
1185 1 28.30710000 0.04667920 7.01628000 0.00961778 1.00000000 Lattice
1186 1 29.96410000 1.79450000 7.04940000 0.01857117 1.00000000 Lattice
1187 1 29.96900000 42.35930000 8.86735000 0.01978484 1.00000000 Lattice
1188 1 28.35400000 1.89464000 8.81491000 0.01047998 1.00000000 Lattice
1189 1 31.84370000 0.04108280 7.02056000 0.00973411 1.00000000 Lattice
1190 1 33.56250000 1.71591000 7.13027000 0.01406381 1.00000000 Lattice
1191 1 33.56860000 42.33220000 8.84867000 0.01045229 1.00000000 Lattice
1192 1 31.67550000 1.82413000 8.70065000 0.03959588 1.00000000 Lattice
1193 1 35.38750000 42.39970000 7.01815000 0.01225177 1.00000000 Lattice
1194 1 37.05870000 1.72776000 7.10696000 0.01976215 1.00000000 Lattice
1195 1 37.02180000 42.39410000 8.75243000 0.01244742 1.00000000 Lattice
1196 1 35.34370000 1.82086000 8.93544000 0.00861258 1.00000000 Lattice
1197 1 38.82240000 42.37020000 7.04222000 0.02705478 1.00000000 Lattice
1198 1 40.66290000 1.67039000 7.13208000 0.02557152 1.00000000 Lattice
1199 1 40.73880000 42.27670000 8.81879000 0.01080398 1.00000000 Lattice
1200 1 38.84850000 1.68241000 8.85975000 0.01564439 1.00000000 Lattice
1201 1 42.34450000 3.47690000 7.14001000 0.00832870 1.00000000 Lattice
1202 1 1.72708000 5.32559000 7.01860000 0.02083133 1.00000000 Lattice
1203 1 1.84507000 3.48879000 8.71413000 0.02033160 1.00000000 Lattice
1204 1 42.41460000 5.28118000 8.71965000 0.03416313 1.00000000 Lattice
1205 1 3.59851000 3.51933000 6.93566000 0.02323279 1.00000000 Lattice
1206 1 5.36102000 5.26006000 7.13835000 0.02430927 1.00000000 Lattice
1207 1 5.31419000 3.59304000 8.91130000 0.01727267 1.00000000 Lattice
1208 1 3.48094000 5.30866000 8.73021000 0.03407740 1.00000000 Lattice
1209 1 7.07533000 3.46230000 7.17294000 0.00635714 1.00000000 Lattice
1210 1 8.74773000 5.18806000 7.09811000 0.02280890 1.00000000 Lattice
1211 1 8.88758000 3.43040000 8.91453000 0.02882170 1.00000000 Lattice
1212 1 7.12974000 5.26943000 8.90930000 0.02173422 1.00000000 Lattice
1213 1 10.57000000 3.48795000 7.09361000 0.02044898 1.00000000 Lattice
1214 1 12.36320000 5.24897000 7.18527000 0.02327568 1.00000000 Lattice
1215 1 12.47090000 3.49253000 8.85279000 0.01312036 1.00000000 Lattice
1216 1 10.50960000 5.21398000 8.74084000 0.03069502 1.00000000 Lattice
1217 1 14.04320000 3.48963000 7.10217000 0.04452749 1.00000000 Lattice
1218 1 15.75050000 5.26562000 7.09972000 0.02173172 1.00000000 Lattice
1219 1 15.91180000 3.54583000 8.69603000 0.01724762 1.00000000 Lattice
1220 1 14.13330000 5.31518000 8.85978000 0.02543220 1.00000000 Lattice
1221 1 17.66900000 3.53615000 6.96271000 0.01072499 1.00000000 Lattice
1222 1 19.47780000 5.37929000 7.04639000 0.00889577 1.00000000 Lattice
1223 1 19.43380000 3.63507000 8.81082000 0.03659176 1.00000000 Lattice
1224 1 17.63480000 5.43317000 8.68273000 0.00752529 1.00000000 Lattice
1225 1 21.22610000 3.52573000 7.04138000 0.00995768 1.00000000 Lattice
1226 1 23.02340000 5.36626000 7.03070000 0.00864743 1.00000000 Lattice
1227 1 22.86410000 3.62807000 8.76246000 0.01692528 1.00000000 Lattice
1228 1 21.30130000 5.39504000 8.85758000 0.01505557 1.00000000 Lattice
1229 1 24.62650000 3.56200000 7.02880000 0.02942291 1.00000000 Lattice
1230 1 26.37730000 5.39044000 7.09421000 0.00408057 1.00000000 Lattice
1231 1 26.32570000 3.64470000 8.89774000 0.01247862 1.00000000 Lattice
1232 1 24.72600000 5.41404000 8.82924000 0.02152668 1.00000000 Lattice
1233 1 28.25850000 3.70977000 7.13306000 0.01723198 1.00000000 Lattice
1234 1 30.08680000 5.41635000 7.02650000 0.02105091 1.00000000 Lattice
1235 1 29.96970000 3.63679000 8.77064000 0.01027227 1.00000000 Lattice
1236 1 28.09090000 5.37492000 8.90837000 0.00649444 1.00000000 Lattice
1237 1 31.70910000 3.59510000 7.01053000 0.01919750 1.00000000 Lattice
1238 1 33.42180000 5.32463000 7.02805000 0.00621832 1.00000000 Lattice
1239 1 33.52320000 3.58018000 8.80715000 0.01155633 1.00000000 Lattice
1240 1 31.84880000 5.23346000 8.95501000 0.01676525 1.00000000 Lattice
1241 1 35.32180000 3.45620000 7.09942000 0.00786799 1.00000000 Lattice
1242 1 37.08460000 5.34857000 7.11105000 0.00789357 1.00000000 Lattice
1243 1 37.19390000 3.52310000 8.88425000 0.01298174 1.00000000 Lattice
1244 1 35.35810000 5.31878000 8.72744000 0.03032703 1.00000000 Lattice
1245 1 38.85300000 3.46838000 7.19028000 0.00984062 1.00000000 Lattice
1246 1 40.51880000 5.32753000 7.11209000 0.01768777 1.00000000 Lattice
1247 1 40.59330000 3.40622000 8.87745000 0.01590596 1.00000000 Lattice
1248 1 38.84750000 5.30525000 8.91656000 0.01281018 1.00000000 Lattice
1249 1 42.34880000 7.07925000 7.10970000 0.01800692 1.00000000 Lattice
1250 1 1.73409000 8.87942000 7.08633000 0.02072278 1.00000000 Lattice
1251 1 1.65147000 7.15875000 8.87876000 0.00508347 1.00000000 Lattice
1252 1 42.37960000 8.89994000 8.84382000 0.00646520 1.00000000 Lattice
1253 1 3.46769000 7.13803000 7.08883000 0.01258138 1.00000000 Lattice
1254 1 5.29288000 8.72296000 7.12824000 0.00839648 1.00000000 Lattice
1255 1 5.22322000 7.11777000 8.87676000 0.03174146 1.00000000 Lattice
1256 1 3.50219000 8.85647000 8.91048000 0.01135677 1.00000000 Lattice
1257 1 7.07555000 6.96976000 7.21242000 0.02578803 1.00000000 Lattice
1258 1 8.79168000 8.71211000 7.01883000 0.01292545 1.00000000 Lattice
1259 1 8.79986000 7.02516000 8.74805000 0.04418834 1.00000000 Lattice
1260 1 7.10403000 8.85125000 8.92089000 0.00699892 1.00000000 Lattice
1261 1 10.59370000 6.87769000 7.09791000 0.01347442 1.00000000 Lattice
1262 1 12.29570000 8.70886000 7.00742000 0.01374778 1.00000000 Lattice
1263 1 12.34420000 7.08998000 8.83002000 0.01157203 1.00000000 Lattice
1264 1 10.46900000 8.82086000 8.80603000 0.00854310 1.00000000 Lattice
1265 1 14.16680000 7.07232000 7.08386000 0.01928039 1.00000000 Lattice
1266 1 15.91410000 8.79501000 7.04393000 0.02388867 1.00000000 Lattice
1267 1 15.87960000 7.22640000 8.89774000 0.01698821 1.00000000 Lattice
1268 1 14.04970000 8.88750000 8.80368000 0.00820523 1.00000000 Lattice
1269 1 17.65670000 7.05748000 7.05524000 0.01029804 1.00000000 Lattice
1270 1 19.49360000 8.84649000 7.00917000 0.01386963 1.00000000 Lattice
1271 1 19.45130000 7.13381000 8.82685000 0.00970545 1.00000000 Lattice
1272 1 17.69410000 8.86499000 8.85326000 0.00626971 1.00000000 Lattice
1273 1 21.23620000 7.02791000 6.97130000 0.00697847 1.00000000 Lattice
1274 1 22.89020000 8.93044000 6.94561000 0.01158472 1.00000000 Lattice
1275 1 22.93670000 7.17419000 8.90445000 0.01958002 1.00000000 Lattice
1276 1 21.17890000 8.85137000 8.78695000 0.00467910 1.00000000 Lattice
1277 1 24.66210000 7.20183000 6.99082000 0.00735729 1.00000000 Lattice
1278 1 26.53720000 8.98680000 6.98242000 0.00973972 1.00000000 Lattice
1279 1 26.49620000 7.19438000 8.81799000 0.02075501 1.00000000 Lattice
1280 1 24.84790000 8.86256000 8.83915000 0.00995978 1.00000000 Lattice
1281 1 28.18920000 7.08900000 7.02211000 0.03042264 1.00000000 Lattice
1282 1 30.05180000 8.95982000 6.96407000 0.00769159 1.00000000 Lattice
1283 1 29.96490000 7.12740000 8.76240000 0.01784202 1.00000000 Lattice
1284 1 28.31670000 8.96991000 8.68044000 0.03051381 1.00000000 Lattice
1285 1 31.69860000 6.99937000 7.14030000 0.02150219 1.00000000 Lattice
1286 1 33.45530000 8.88088000 7.07242000 0.01409993 1.00000000 Lattice
1287 1 33.46710000 7.10994000 8.84049000 0.00675223 1.00000000 Lattice
1288 1 31.72040000 8.86732000 8.77977000 0.01114979 1.00000000 Lattice
1289 1 35.20850000 7.07345000 7.02986000 0.03131378 1.00000000 Lattice
1290 1 37.05710000 8.78539000 7.01140000 0.00571849 1.00000000 Lattice
1291 1 37.15710000 7.09621000 8.76392000 0.00799544 1.00000000 Lattice
1292 1 35.37700000 8.85718000 8.78257000 0.00835112 1.00000000 Lattice
1293 1 38.89740000 7.10743000 7.08271000 0.03663603 1.00000000 Lattice
1294 1 40.59070000 8.72238000 7.04848000 0.01132132 1.00000000 Lattice
1295 1 40.62370000 7.01746000 8.86339000 0.00310617 1.00000000 Lattice
1296 1 38.91800000 8.94817000 8.80916000 0.01786335 1.00000000 Lattice
1297 1 42.29030000 10.54170000 7.12672000 0.01359174 1.00000000 Lattice
1298 1 1.68343000 12.23810000 7.09581000 0.03285509 1.00000000 Lattice
1299 1 1.69107000 10.55580000 8.80716000 0.02120914 1.00000000 Lattice
1300 1 0.00567675 12.41740000 8.83535000 0.00926990 1.00000000 Lattice
1301 1 3.48500000 10.47290000 7.05053000 0.00842068 1.00000000 Lattice
1302 1 5.21023000 12.29470000 7.07796000 0.00535702 1.00000000 Lattice
1303 1 5.27471000 10.61230000 8.96604000 0.02821168 1.00000000 Lattice
1304 1 3.32217000 12.33530000 8.85255000 0.01572932 1.00000000 Lattice
1305 1 6.93720000 10.46570000 7.09141000 0.00734324 1.00000000 Lattice
1306 1 8.72542000 12.30910000 7.01525000 0.03320104 1.00000000 Lattice
1307 1 8.82226000 10.56630000 8.78289000 0.01232673 1.00000000 Lattice
1308 1 6.96872000 12.31040000 8.77470000 0.02497400 1.00000000 Lattice
1309 1 10.49030000 10.49810000 7.07159000 0.02712873 1.00000000 Lattice
1310 1 12.41000000 12.42700000 7.06455000 0.01230409 1.00000000 Lattice
1311 1 12.21470000 10.66190000 8.77487000 0.03997764 1.00000000 Lattice
1312 1 10.55980000 12.46600000 8.84785000 0.00707034 1.00000000 Lattice
1313 1 14.05520000 10.60890000 7.10358000 0.02084771 1.00000000 Lattice
1314 1 15.90130000 12.33540000 7.03862000 0.00548652 1.00000000 Lattice
1315 1 15.83840000 10.53160000 8.80094000 0.01544794 1.00000000 Lattice
1316 1 14.15370000 12.43090000 8.91778000 0.01242615 1.00000000 Lattice
1317 1 17.57900000 10.56230000 7.08020000 0.01028827 1.00000000 Lattice
1318 1 19.29840000 12.34820000 6.98164000 0.00505834 1.00000000 Lattice
1319 1 19.49550000 10.62560000 8.78674000 0.01904142 1.00000000 Lattice
1320 1 17.63150000 12.36290000 8.75940000 0.00503993 1.00000000 Lattice
1321 1 21.16160000 10.65550000 7.00274000 0.01120313 1.00000000 Lattice
1322 1 23.07580000 12.36550000 7.07423000 0.00486836 1.00000000 Lattice
1323 1 22.96220000 10.58550000 8.81770000 0.02475774 1.00000000 Lattice
1324 1 21.26180000 12.35530000 8.81282000 0.00812611 1.00000000 Lattice
1325 1 24.76650000 10.60110000 7.05045000 0.02375934 1.00000000 Lattice
1326 1 26.44140000 12.36920000 7.02003000 0.00884674 1.00000000 Lattice
1327 1 26.52990000 10.68740000 8.79528000 0.01281163 1.00000000 Lattice
1328 1 24.79780000 12.50980000 8.70548000 0.01086084 1.00000000 Lattice
1329 1 28.37370000 10.71490000 6.82021000 0.01393675 1.00000000 Lattice
1330 1 30.07700000 12.49290000 7.10950000 0.01496980 1.00000000 Lattice
1331 1 30.07780000 10.69890000 8.81607000 0.00468869 1.00000000 Lattice
1332 1 28.32980000 12.45110000 8.65491000 0.03162282 1.00000000 Lattice
1333 1 31.73300000 10.68240000 6.97170000 0.00535769 1.00000000 Lattice
1334 1 33.60210000 12.47290000 6.98504000 0.02622655 1.00000000 Lattice
1335 1 33.59850000 10.60320000 8.75712000 0.01124736 1.00000000 Lattice
1336 1 31.85170000 12.44320000 8.80100000 0.00711198 1.00000000 Lattice
1337 1 35.27800000 10.57850000 7.08495000 0.00706944 1.00000000 Lattice
1338 1 37.16360000 12.36940000 7.01001000 0.02753732 1.00000000 Lattice
1339 1 37.11460000 10.62580000 8.79213000 0.01144373 1.00000000 Lattice
1340 1 35.39990000 12.42370000 8.65408000 0.01594310 1.00000000 Lattice
1341 1 38.87340000 10.66860000 6.98296000 0.00862221 1.00000000 Lattice
1342 1 40.55020000 12.35280000 7.00886000 0.00944399 1.00000000 Lattice
1343 1 40.56570000 10.80280000 8.79077000 0.02011616 1.00000000 Lattice
1344 1 38.75260000 12.34750000 8.94132000 0.01274144 1.00000000 Lattice
1345 1 0.13297200 14.11000000 7.06884000 0.03506865 1.00000000 Lattice
1346 1 1.80355000 15.91860000 7.08366000 0.00767660 1.00000000 Lattice
1347 1 1.84696000 14.20820000 8.86708000 0.02509881 1.00000000 Lattice
1348 1 42.37860000 15.86760000 8.92735000 0.01894000 1.00000000 Lattice
1349 1 3.47329000 13.99760000 7.09361000 0.01286253 1.00000000 Lattice
1350 1 5.35061000 15.72370000 7.18669000 0.03211062 1.00000000 Lattice
1351 1 5.20174000 13.94950000 8.78379000 0.03605783 1.00000000 Lattice
1352 1 3.65749000 15.82070000 8.93477000 0.02321933 1.00000000 Lattice
1353 1 7.09073000 14.03590000 7.04699000 0.01482978 1.00000000 Lattice
1354 1 8.79510000 15.97300000 7.08169000 0.01061439 1.00000000 Lattice
1355 1 8.80290000 14.07530000 8.74688000 0.02601892 1.00000000 Lattice
1356 1 6.92138000 15.97710000 8.86397000 0.02202585 1.00000000 Lattice
1357 1 10.54450000 14.07060000 7.06594000 0.00895677 1.00000000 Lattice
1358 1 12.37280000 15.88710000 7.00584000 0.01656554 1.00000000 Lattice
1359 1 12.37770000 14.17870000 8.69897000 0.01310335 1.00000000 Lattice
1360 1 10.57980000 15.86320000 8.77385000 0.00759394 1.00000000 Lattice
1361 1 14.18770000 14.12140000 6.99769000 0.01728100 1.00000000 Lattice
1362 1 15.98370000 15.92940000 7.03345000 0.01185894 1.00000000 Lattice
1363 1 15.82510000 14.05400000 8.85738000 0.00845727 1.00000000 Lattice
1364 1 14.08790000 15.93920000 8.78733000 0.00773697 1.00000000 Lattice
1365 1 17.56090000 14.15700000 7.02230000 0.01002557 1.00000000 Lattice
1366 1 19.43200000 15.82970000 6.97890000 0.00635781 1.00000000 Lattice
1367 1 19.38390000 14.01780000 8.84688000 0.01419931 1.00000000 Lattice
1368 1 17.76330000 15.82790000 8.80335000 0.00793633 1.00000000 Lattice
1369 1 21.23660000 13.99910000 6.93975000 0.00834503 1.00000000 Lattice
1370 1 22.94650000 15.89000000 6.99300000 0.00944662 1.00000000 Lattice
1371 1 22.99890000 14.19130000 8.81821000 0.00459050 1.00000000 Lattice
1372 1 21.08280000 15.82410000 8.68686000 0.03133462 1.00000000 Lattice
1373 1 24.73650000 14.17080000 6.97353000 0.02013760 1.00000000 Lattice
1374 1 26.47310000 15.96890000 7.04646000 0.01462840 1.00000000 Lattice
1375 1 26.58650000 14.24800000 8.82501000 0.02498476 1.00000000 Lattice
1376 1 24.67400000 15.85950000 8.82726000 0.02961674 1.00000000 Lattice
1377 1 28.15420000 14.29240000 6.93346000 0.03243826 1.00000000 Lattice
1378 1 30.00990000 16.00590000 7.01743000 0.02369711 1.00000000 Lattice
1379 1 30.15680000 14.16060000 8.90210000 0.01635876 1.00000000 Lattice
1380 1 28.32340000 15.86990000 8.91315000 0.01490379 1.00000000 Lattice
1381 1 31.66970000 14.24710000 7.01996000 0.00728362 1.00000000 Lattice
